combi,neta,turn,speech
かまいたち,この世で1番意味のない質問,100,その格好暑ないは？
かまいたち,この世で1番意味のない質問,101,わかったから動くな。止まれ
かまいたち,この世で1番意味のない質問,102,その格好寒ない？が意味ないなら、その格好暑ない？
かまいたち,この世で1番意味のない質問,103,わかったから。動くなつってんねん。いや、意味あるねん
かまいたち,この世で1番意味のない質問,104,ないやん
かまいたち,この世で1番意味のない質問,105,いや待ち合わせ場所で言われたら、脱いだらいいやん
かまいたち,この世で1番意味のない質問,106,脱いでたらどうすんねん？
かまいたち,この世で1番意味のない質問,107,脱いで、、
かまいたち,この世で1番意味のない質問,108,脱いでね。Tシャツも脱いで、ズボンもパンツも脱いで、脱ぐとこない状態でその格好暑ない？は全然意味のない質問やん
かまいたち,この世で1番意味のない質問,109,いや待ち合わせ場所で友達が全裸で立ってて、一言目に掛ける言葉、その格好暑ない？ちゃうやろ？なあ？お、お前何してんの？とか言うやろ？何でお前友達が全裸で立ってて、その格好暑ない？って言うの？ほんでもっと言えば、どちらかと言うとその格好寒ない？って言うんちゃうの？全裸で立っててんねんから。その格好寒ない？って言うやろ？
かまいたち,この世で1番意味のない質問,110,(山内を指差す濱家)
かまいたち,この世で1番意味のない質問,111,何や？何やそれ？
かまいたち,この世で1番意味のない質問,112,今、自ら墓穴掘ったな
かまいたち,この世で1番意味のない質問,113,お前や
かまいたち,この世で1番意味のない質問,114,その格好寒ない？ってなるって言った？今から聞いとけよ。俺の反撃、ちゃんと聞けよ
かまいたち,この世で1番意味のない質問,115,ん？何がやねん
かまいたち,この世で1番意味のない質問,116,1番意味のない質問な
かまいたち,この世で1番意味のない質問,117,おう
かまいたち,この世で1番意味のない質問,118,暑いってのが理由で、Tシャツも全部脱いで全裸になって、暑いって理由で全裸になったやつに対して、その格好暑ない？っていう質問を超えて、その格好寒ない？になってしまうって事は、質問にすらならなかった、その格好暑ない？っていうのが、この世で1番意味のない質問ちゃうんかい！
かまいたち,この世で1番意味のない質問,119,(面倒くさそうに濱家をなだめる山内)
かまいたち,この世で1番意味のない質問,120,面倒くさそうにすんな。もうええわ。どうもありがとうございました
かまいたち,告発,0,失礼します
かまいたち,告発,1,入りたまえ
かまいたち,告発,2,君か？何の用だ？
かまいたち,告発,3,この半年間、アナタの周りを徹底的に調べさせてもらいました。麻薬密売組織に警察内部の情報をリークしてたのは山内署長、アナタですね？
かまいたち,告発,4,何の話だ？忙しいんだ
かまいたち,告発,5,とぼけるのはやめて下さい。その資料を見ればわかるはずだ
かまいたち,告発,6,これは、、、。だったらどうすると言うんだね？
かまいたち,告発,7,警察の上層部そしてマスコミ各社に告発します
かまいたち,告発,8,そんな事すれば君の首も飛ぶぞ。考え直すなら今のうちだ
かまいたち,告発,9,考え直すつもりはありません
かまいたち,告発,10,では君にはクビになってもらうしかないなぁ。ご家族には悪いが、懲戒解雇という形でね。それでもいいんだね？君にはその覚悟があるんだな！
かまいたち,告発,11,全て覚悟の上です！
かまいたち,告発,12,ウソやんかぁー。クビになんかせえへんやんかぁー。やめてくれるかなぁと思って。ちょっと話しようか？なんかお互い譲れる部分てあると思うねん。な？話しよ？何か飲む？飲み物あるよ？お茶がいい？炭酸がいいか？若いから。じゃあ炭酸飲みながら
かまいたち,告発,13,失礼します
かまいたち,告発,14,待ちたまえ。君に1つ教えといてやろう。私を捕まえたとこで何も変わらんよ。君が相手にしようとしてる組織はそれほど巨大だ。こんなものマスコミに持ち込んだところで揉み消されて終わりだぞ！
かまいたち,告発,15,それでも私はアナタを告発します
かまいたち,告発,16,殺されるかも知れんぞ？それでもいいのか！
かまいたち,告発,17,覚悟の上です！
かまいたち,告発,18,ウソやんかぁー。揉み消されへんやんかぁー。致命的やんかこれぇー。どっから？ねぇ？すっごい前からつけてるやろ？俺の髪がまだ黒い時のもある。何なんこれ？俺こんな悪い事してたぁ？ねえ？してたか？ちょっとコレはもう絶対持ち込まんといて。話しよ？ちょっと座ろっか。このソファースッゴい座り心地ええねんで。座った事ないやろ？なあ？これ普通にココでもええねんけど。ここにゴローンもええねんけど。この肘掛けの方がな、何か寝やすいていう変わったソファーやねん。ウソや思ってるやろ？寝やすい。ホンマやで。ちょっと見といてな。こうやってな。こうやんねん。これ超落ち着くねんな
かまいたち,告発,19,失礼します
かまいたち,告発,20,待ちたまえ。調子に乗るなよこの若造が。私が今組織に電話をしたら、君の奥さんと娘さんはどうなるかな？
かまいたち,告発,21,脅しという事ですか？
かまいたち,告発,22,いや、ただ偶然事故に遭う可能性も否定できん
かまいたち,告発,23,警察という職業を選んだ時点で、全て覚悟の上です！
かまいたち,告発,24,そうか。もしもし私だ。WIFI作戦実行に移してくれ。ああ。奴の、、、ウソやんかぁー。掛けてへんやんかぁー。1人でしゃべってたやんかぁー。ほらツッ～ツッ～って言ってる。ほんで何？WIFI作戦て？ワイファイやん。何かもう焦って変なこと言うてもうたやん。やめてーや
かまいたち,告発,25,告発します
かまいたち,告発,26,もうそれやめてーや。何でそれ告発しようとすんの？
かまいたち,告発,27,告発します
かまいたち,告発,28,もうもう、1回話しさせて？もうただでさえ
かまいたち,告発,29,告発します
かまいたち,告発,30,もうわかったから話聞いてーや。最近もバレるかもってストレスでここにもうシコリ出来てんで？ホンマやでこれ。こっちも。ここら辺スゴいシコリできてんねん。ウソや思ってるやんなぁ？ホンマ見てここ。おかしない？脱いだ方がわかりやすいかな？
かまいたち,告発,31,告発します
かまいたち,告発,32,んん？そればっか言うてんで自分。ずっと言うてんで？気づいてないかも知れへんけど。そのせいかなシコリここさぁ？俺前こんなんちゃうかってん。スゴい出てんねん。寝っ転がった方がわかるかな？あんなココがおかしく
かまいたち,告発,33,失礼します
かまいたち,告発,34,待ちたまえ。どうやら君には何を言っても無駄なようだな
かまいたち,告発,35,警察官としてあるまじき姿だと思って下さい。
かまいたち,告発,36,今の私のこの姿がか？
かまいたち,告発,37,失礼します
かまいたち,告発,38,はぁー。バキューン(銃で自分の頭を撃つ山内)
かまいたち,告発,39,署長！署長！！！
かまいたち,告発,40,ウソやんかぁー。空砲やんかぁー。ちょっと焦ったやろ？話しよ
かまいたち,割り込み,0,どうもかまいたちです。宜しくお願いします。
かまいたち,割り込み,1,お願いします
かまいたち,割り込み,2,ありがとうございます
かまいたち,割り込み,3,あのちょっと聞いて欲しいんですけど
かまいたち,割り込み,4,どうしましたか？
かまいたち,割り込み,5,僕この前ね、スゴい腹立つ事がありまして
かまいたち,割り込み,6,腹立つ事？
かまいたち,割り込み,7,行列の出来てるね、ラーメン屋さん並んでたんですよ
かまいたち,割り込み,8,ああラーメン屋にね
かまいたち,割り込み,9,そしたら生まれて初めてなんですけど、自分の目の前に割り込みをされたんですよ
かまいたち,割り込み,10,あっ、1つ目の前にって事？
かまいたち,割り込み,11,そう
かまいたち,割り込み,12,あーそら腹立つなー
かまいたち,割り込み,13,今までね、自分の目の前に割り込みってされた事がなくて
かまいたち,割り込み,14,あー僕もないですね
かまいたち,割り込み,15,ないよな？
かまいたち,割り込み,16,ないないないない
かまいたち,割り込み,17,なんかちょっと前の方で割り込みしてるなーとか見たことあったんですよ？
かまいたち,割り込み,18,まあ人のやつとかはね、たまに見ますね
かまいたち,割り込み,19,そう。でも自分の目の前に割り込みてされた事がなかったんですよ
かまいたち,割り込み,20,僕も経験ないですよ
かまいたち,割り込み,21,ないよな？
かまいたち,割り込み,22,ないない
かまいたち,割り込み,23,何かちょっと後ろの方で割り込みしてるなあーとかは見たことあったんですよ
かまいたち,割り込み,24,まあそれも人のやつね。えー
かまいたち,割り込み,25,でも自分の目の前に割り込みてされた事がなかったんです
かまいたち,割り込み,26,多分皆さんもないんじゃないすか？
かまいたち,割り込み,27,ないですよね？思い返してみたら目の前の目の前に割り込みされた事もなかったんですよ
かまいたち,割り込み,28,あー２つ目の前って事ね？はいはいはい
かまいたち,割り込み,29,て事は自分の目の前に割り込みされてないってことじゃないすか？
かまいたち,割り込み,30,それくらい珍しい事なんですね
かまいたち,割り込み,31,そう。結局ね、自分の目の前に、、
かまいたち,割り込み,32,もうええやろお前。いつまで目の前の話してんねん
かまいたち,割り込み,33,目の前に割り込みされた
かまいたち,割り込み,34,目の前に割り込みされてどないしたんよ？
かまいたち,割り込み,35,いや直ぐ注意はしたんですけど
かまいたち,割り込み,36,はあはあはあ
かまいたち,割り込み,37,なんか思い返してもね、まだ腹立つんですよ
かまいたち,割り込み,38,ああ、まあ腹立つけどねー
かまいたち,割り込み,39,ナメてるでしょ？目の前に割り込みって
かまいたち,割り込み,40,でもそれもう、無視した方が良かったんちゃう？何かお前注意してしまうからそういう奴としゃべらなアカンし、余計後々腹立つから、無視のがええよそういう時は
かまいたち,割り込み,41,何か器の大っきい人間のフリしてます？
かまいたち,割り込み,42,何が器大きいか知らんけど
かまいたち,割り込み,43,そんな事ではもう腹の立たない優しい人間になりました。みたいなさー
かまいたち,割り込み,44,いやいや、そんなつもりないで
かまいたち,割り込み,45,何なん？今日、お母さん見にきてる？
かまいたち,割り込み,46,来てないよ。来てないよ。何でわざわざフジテレビまで呼んで成長見せてんねん
かまいたち,割り込み,47,いやおかしいやん。自分がそんなん言ったらこれで怒ってた俺が器の小ちゃい短気なやつみたいに見えるやんか
かまいたち,割り込み,48,いや、そんな風に誰も思わへんから
かまいたち,割り込み,49,見えるやんか！(濱家を叩く山内)オラー！そう思うやろ？見てる人
かまいたち,割り込み,50,短気やん。山内、オイ！オイオイオイ
かまいたち,割り込み,51,ほなお前の好感度だけ上がって、俺の好感度だけ下がるやんけ
かまいたち,割り込み,52,目キマってんねん
かまいたち,割り込み,53,そのやり方がどうやねん。ていう話
かまいたち,割り込み,54,オイ！目キマってんのよ。目キマッてんねん。お前何かやってんちゃうやろな？
かまいたち,割り込み,55,やってる。やってる
かまいたち,割り込み,56,やってんの？
かまいたち,割り込み,57,やってるわやってるよ
かまいたち,割り込み,58,やってんの？お台場から出て行けお前。何がやねん
かまいたち,割り込み,59,絶対お前は注意するタイプやねん
かまいたち,割り込み,60,注意せえへんて。言うてるだけやそんなもん
かまいたち,割り込み,61,何にも言わんの？
かまいたち,割り込み,62,何にも言いませんよ
かまいたち,割り込み,63,目の前に割り込まれてんのに？
かまいたち,割り込み,64,僕は注意しませんよ
かまいたち,割り込み,65,ほなな。2人目が割り込んできたらお前どうすんの？
かまいたち,割り込み,66,2人目？何が？
かまいたち,割り込み,67,いや、アイツ注意せえへんなぁーて思われて、目の前に2人目が割り込んできたら、お前どうすんの？
かまいたち,割り込み,68,あー、それでも僕注意しませんよ。無視しますよ
かまいたち,割り込み,69,何にも言わんの？
かまいたち,割り込み,70,何も言いません
かまいたち,割り込み,71,ほな３人目が割り込んで来たら？
かまいたち,割り込み,72,だからそれでも何も言いませんよ僕は
かまいたち,割り込み,73,ほな4人目が割り込んできたら？
かまいたち,割り込み,74,だから注意せんて言うてるやん俺
かまいたち,割り込み,75,ほな５人目が割り込んで来たら？
かまいたち,割り込み,76,何人来んねん。あり得るそんな事？お前1人でも珍しい言うてたのに、5連発で来てんねんけど今。俺がこうやって(両手広げて)こう(目の前に差しだす)やってたらわかるけど
かまいたち,割り込み,77,いや、だって注意せえへんから、あそこ割り込んでええんやって思われる可能性ある
かまいたち,割り込み,78,あり得へん話しても意味ないねん
かまいたち,割り込み,79,もし割り込んで来たらどうすんの？って
かまいたち,割り込み,80,いや、5人も来たらそら言うよ
かまいたち,割り込み,81,何て？
かまいたち,割り込み,82,５人目はちょっと。って
かまいたち,割り込み,83,注意してるやん
かまいたち,割り込み,84,いや、違うやん
かまいたち,割り込み,85,急に注意し出してるやん
かまいたち,割り込み,86,急にじゃなくて、いっぱい入って来たから注意しただけやん
かまいたち,割り込み,87,それやったら1人目から注意せえよ。辻褄応てへんやん。
かまいたち,割り込み,88,違う。だから
かまいたち,割り込み,89,それやったら1人目で注意せえや
かまいたち,割り込み,90,レロレロレロ
かまいたち,割り込み,91,？
かまいたち,割り込み,92,レロレロレロ。レロレロレロ。レロレロレロ
かまいたち,割り込み,93,な、何をしてんの？
かまいたち,割り込み,94,今4回目のレロレロレロで注意してきたけど、1回目のパターンもあったやろそれ？1回目に注意せえへんけど4回目に注意してきた。こういう事やねん
かまいたち,割り込み,95,どういう事？
かまいたち,割り込み,96,なんでわからんねん。だから注意せえへんって言うてるやん
かまいたち,割り込み,97,だからそれやったら1人目から注意せえ
かまいたち,割り込み,98,わかった。5人目も注意せえへんわ。6人目7人目が入ってきても注意せえへんし、仮に20人が俺の目の前にドンって割り込んできても注意せえへん。これで文句ないな
かまいたち,割り込み,99,いやそれ後ろの人からお前が注意されるで？
かまいたち,割り込み,100,何が？
かまいたち,割り込み,101,そらそうやん。お前より後ろの人が並んでたらドンドン下がって行くねんで？列の仕組みとしておかしいやん
かまいたち,割り込み,102,俺に言われても関係ないそれ
かまいたち,割り込み,103,いや文句言われたらどうすんの？
かまいたち,割り込み,104,何がやねん
かまいたち,割り込み,105,すいません
かまいたち,割り込み,106,何ですか？
かまいたち,割り込み,107,注意しました？
かまいたち,割り込み,108,いや注意してません
かまいたち,割り込み,109,今スゴい入りましたよここ
かまいたち,割り込み,110,僕人に注意するの嫌なんで注意しません
かまいたち,割り込み,111,嫌とか知らないんで注意してもらえますか？
かまいたち,割り込み,112,人に注意しないタイプなんで
かまいたち,割り込み,113,アナタの前に入ったんだからアナタが
かまいたち,割り込み,114,いや僕人に注意できないタイプなんで
かまいたち,割り込み,115,できないタイプとか知らないんで、注意して下さい
かまいたち,割り込み,116,あなたここまで来て僕に注意するくらいなら、自分で注意したらどうですか？僕人に注意できないタイプって言ってるじゃないですか？自分で注意して下さいよ
かまいたち,割り込み,117,めちゃくちゃ俺に注意してますよ？それをココにして下さい
かまいたち,割り込み,118,だからそれをココにして下さいよ
かまいたち,割り込み,119,いやアナタの前なんでアナタがして下さい
かまいたち,割り込み,120,うん、あなたが嫌なんであなたが注意したらいいじゃないですか？
かまいたち,割り込み,121,スゴい注意できる人ですよ。ねえ？
かまいたち,割り込み,122,モメるのが嫌なんですよ
かまいたち,割り込み,123,注意して下さい
かまいたち,割り込み,124,モメるの嫌なんですよ
かまいたち,割り込み,125,モメるの嫌とか知らないんで
かまいたち,割り込み,126,モメるのが嫌なんすよ(山内の胸ぐらを掴む濱家)
かまいたち,割り込み,127,今スゴいモメたやろ？ちょっと待って。最初に注意してたらこんなにモメへんねん
かまいたち,割り込み,128,モメへんちゃうねん。注意
かまいたち,割り込み,129,最初から注意せえお前は！(濱家の方をパンチする山内)
かまいたち,割り込み,130,あっ(うずくまる濱家)
かまいたち,割り込み,131,なあ？
かまいたち,割り込み,132,(顔を上げたら不機嫌な濱家)
かまいたち,割り込み,133,何やその顔？大衆演劇の人が楽屋にいる時みたいな顔してるな
かまいたち,割り込み,134,誰がわかんねん。俺らが営業でよう行かしてもらってた美濃スパーガーデンで漫才やる時、漫才の後に大衆演劇の人の出番あるけど、俺らが漫才向かう途中に大衆演劇の人の楽屋パって見たらこういう顔してる。って誰がわかんねんそれ。誰がわかんねん
かまいたち,割り込み,135,そういう顔をしてたろ？って言ってんねん(また叩く山内)
かまいたち,割り込み,136,(またうずくまり不機嫌な顔を上げる濱家)
かまいたち,割り込み,137,あ、大衆演劇の
かまいたち,割り込み,138,もうええねん。誰がわかんねん。もうええねん(山内を叩く濱家)
かまいたち,割り込み,139,痛い(うずくまる山内)
かまいたち,割り込み,140,痛い痛い？そんなつもりないねん。やめろお前
かまいたち,割り込み,141,(顔を上げたら不機嫌な山内)
かまいたち,割り込み,142,大衆演劇の人の顔してる。ええねんもう
かまいたち,割り込み,143,最初から注意してたらこんな事にならへん
かまいたち,割り込み,144,どうやって注意すんねんそれやったら
かまいたち,割り込み,145,割り込んできたら、その人の首をキュって締めるやろ
かまいたち,割り込み,146,え？
かまいたち,割り込み,147,そしたらストンって落ちるから
かまいたち,割り込み,148,おう
かまいたち,割り込み,149,そうなったとこをこう(両手でハンマー)やろ？
かまいたち,割り込み,150,頭おかしんか。もうええわ。どうもありがとうございました
かまいたち,ホームルーム,0,今からホームルームを始めるが、その前にみんなに残念なお知らせがある。斎藤の給食費が無くなった。
かまいたち,ホームルーム,1,え？
かまいたち,ホームルーム,2,まあ斎藤の不注意でどこかに落としただけかも知れないが、この中の誰かが盗んでしまった。そういう可能性もある
かまいたち,ホームルーム,3,本当にないのかよ？斎藤
かまいたち,ホームルーム,4,先生犯人探しをするつもりもないし、表沙汰にするつもりもない。だから正直に答えて欲しい。全員顔を伏せろ
かまいたち,ホームルーム,5,そんな奴いないよな？俺らみんな友達だよな？
かまいたち,ホームルーム,6,もしこの中に斎藤の給食費を盗んだヤツがいるなら、正直に手を上げろ。、、、よし皆
かまいたち,ホームルーム,7,(手を挙げる山内)
かまいたち,ホームルーム,8,、、、よし。皆顔上げろ
かまいたち,ホームルーム,9,先生いたんですか？
かまいたち,ホームルーム,10,え？
かまいたち,ホームルーム,11,ウチのクラスに斎藤の給食費取ったやつがいたんですか？
かまいたち,ホームルーム,12,え？
かまいたち,ホームルーム,13,いたんなら名前行ってください。斎藤がかわいそ過ぎます
かまいたち,ホームルーム,14,いや、犯人探しをするつもりはないんだ
かまいたち,ホームルーム,15,先生！
かまいたち,ホームルーム,16,そしてもう1つ、昨日職員室の窓ガラスが破られていた
かまいたち,ホームルーム,17,え？
かまいたち,ホームルーム,18,先生達に腹の立つ事があるかも知れない。だがこんなことはやってはいけない事だ
かまいたち,ホームルーム,19,オイいんのかよ？ウチのクラスにヤンキー気取りのクソやろうがいんのかよ！
かまいたち,ホームルーム,20,山内
かまいたち,ホームルーム,21,先生、警察呼んで下さい
かまいたち,ホームルーム,22,犯人探しをするつもりはないんだ
かまいたち,ホームルーム,23,窓ガラスについた指紋とか調べれば犯人がわかるはずです
かまいたち,ホームルーム,24,山内！犯人探しをするつもりはないんだ。顔を伏せろ
かまいたち,ホームルーム,25,先生のその優しさが、クラスの輪壊してますよ
かまいたち,ホームルーム,26,もしこの中に窓ガラスを割った奴がいるなら正直、、
かまいたち,ホームルーム,27,(手を挙げる山内)
かまいたち,ホームルーム,28,ええ？
かまいたち,ホームルーム,29,(割ったガラスの破片をナメる山内)
かまいたち,ホームルーム,30,ええ？
かまいたち,ホームルーム,31,よし、皆顔上げろ
かまいたち,ホームルーム,32,先生いたんですか？ウチのクラスにヤンキー気取りのクソやろうがいたんですか？いたんなら名前言って下さい。そいつのせいで皆が皆を信じれなくなってます
かまいたち,ホームルーム,33,そして最後に
かまいたち,ホームルーム,34,先生
かまいたち,ホームルーム,35,吉田のブルマが盗まれた
かまいたち,ホームルーム,36,え？
かまいたち,ホームルーム,37,思春期の皆なら興味がある事かも知れないが、吉田の気持ちを考えろ
かまいたち,ホームルーム,38,オイどういうつもりなんだよ？吉田のブルマなんか盗んでどうすんだ？被る派か？履く派か？被る派か？履く派か？どうせ被る派なんだろうなそんな変態やろうはよ
かまいたち,ホームルーム,39,やめろ山内！
かまいたち,ホームルーム,40,先生俺もうこのクラス無理です
かまいたち,ホームルーム,41,顔伏せろ
かまいたち,ホームルーム,42,俺の好きなクラスどこ行っちまったんだよー
かまいたち,ホームルーム,43,顔を伏せろ山内！
かまいたち,ホームルーム,44,(泣きじゃくる山内)
かまいたち,ホームルーム,45,この中でブルマを盗んだ奴がいる
かまいたち,ホームルーム,46,(手を挙げる山内)
かまいたち,ホームルーム,47,(ズボンを脱いでブルマを見せる山内)
かまいたち,ホームルーム,48,履く派やん
かまいたち,ホームルーム,49,よし皆顔上げろ
かまいたち,ホームルーム,50,先生いたんですか？
かまいたち,ホームルーム,51,以上でホームルームを終了する
かまいたち,ホームルーム,52,先生！
かまいたち,ホームルーム,53,山内、この後職員室にくるように
かまいたち,ホームルーム,54,はい！もちろんです
かまいたち,タイムマシーン,0,どうもかまいたちです。宜しくお願いします
かまいたち,タイムマシーン,1,あの僕だけかもしれないんですけどね
かまいたち,タイムマシーン,2,なんですか？
かまいたち,タイムマシーン,3,もしタイムマシーンがあったとしてね？
かまいたち,タイムマシーン,4,うん
かまいたち,タイムマシーン,5,過去に戻って何か1つだけやり直せるとしたら何かなーとか考えるんですね
かまいたち,タイムマシーン,6,それは俺も考えたことあるわ
かまいたち,タイムマシーン,7,あ、考えたことある？あそう
かまいたち,タイムマシーン,8,みんな一回は考えたことあるんちゃいます？
かまいたち,タイムマシーン,9,まあ一回くらいはあるかもしれませんね
かまいたち,タイムマシーン,10,2、３回考えてるって人もいるんじゃないですか？
かまいたち,タイムマシーン,11,まあ２、３回あるかも
かまいたち,タイムマシーン,12,もっと考えてるよって方
かまいたち,タイムマシーン,13,広げすぎ広げすぎ。広げすぎ。何をするつもり？今から
かまいたち,タイムマシーン,14,絶対みんな考えたことあるから
かまいたち,タイムマシーン,15,まああるかな
かまいたち,タイムマシーン,16,んで１つだけやったらアレにしようって決めてんのあるし
かまいたち,タイムマシーン,17,あ、決めてんのがあんの？じゃあ過去に戻ってやり直せるとしたら何がしたいの？
かまいたち,タイムマシーン,18,ポイントカード作りますね
かまいたち,タイムマシーン,19,、、、、え？
かまいたち,タイムマシーン,20,あのコンビニのね
かまいたち,タイムマシーン,21,ポイントカード作る？何なんそれ？
かまいたち,タイムマシーン,22,あ、あの僕ね、一番最初にポイントカード作りますか？って聞かれた時、何かなんとなく断ってもうて、でそっから毎回作りますか？って聞かれるんですけど、今作ったら今までのポイントなんか損した気持ちになるから
かまいたち,タイムマシーン,23,なんとなくわかるけど
かまいたち,タイムマシーン,24,なんか変な意地張っちゃって結局作れてないんですよ
かまいたち,タイムマシーン,25,おん
かまいたち,タイムマシーン,26,だから最初に作りますか？って聞かれたあの日に戻ってね、「はい！作ります」
かまいたち,タイムマシーン,27,しょーもな過ぎるやろお前。もったいないわそれは
かまいたち,タイムマシーン,28,ポイントがやろ？
かまいたち,タイムマシーン,29,違う違う違う違う違う違う違う。誰がポイントの話してんねんな。1回しかやり直されへんのにソレに使うのはもったいないやんか
かまいたち,タイムマシーン,30,え？ほなお前何にすんの？
かまいたち,タイムマシーン,31,僕はね、学生時代に好きだった子に告白出来なかったから告白してみたいんですよね？
かまいたち,タイムマシーン,32,そっちの方がもったいないですよね？
かまいたち,タイムマシーン,33,いや、僕のは気持ちわかるでしょ？
かまいたち,タイムマシーン,34,だってな、そんなんたまーに思うくらいちゃうの？
かまいたち,タイムマシーン,35,そら何年かに一回くらいですけど
かまいたち,タイムマシーン,36,そやろ？僕のポイントカード作ってたらなぁーは、レジに行く度に思ってるんですよ。そら一緒にされたら困るんですよ
かまいたち,タイムマシーン,37,わかるけど、ポイントカードなんか今から作れるやんか
かまいたち,タイムマシーン,38,いや、おかしいやん
かまいたち,タイムマシーン,39,何が？
かまいたち,タイムマシーン,40,俺もう10何年ポイントカードいりません言うてんねんで？今日作ります言うたら店員どう思う？
かまいたち,タイムマシーン,41,何も思もうか！覚えてるかお前の事なんか
かまいたち,タイムマシーン,42,だって店員からしたら、お客さんがお弁当2つ持ってきて、こっちチーンしてこっち捨てといて下さい。言うてるようなもんやん
かまいたち,タイムマシーン,43,おん？
かまいたち,タイムマシーン,44,今わかりにくく説明した
かまいたち,タイムマシーン,45,何でそんな事する、ちょちょ。普通わかりやすく説明するやろ？珍しい事すんな。わけのわからん
かまいたち,タイムマシーン,46,タイムマシーンの使い方もったいないのお前やって。ねえ？
かまいたち,タイムマシーン,47,全然共感得てへんやないか。お前がズレてんねんやっぱり
かまいたち,タイムマシーン,48,あのM-1史上最悪の客です
かまいたち,タイムマシーン,49,そんな事あるか！やめろ
かまいたち,タイムマシーン,50,ズレにズレた
かまいたち,タイムマシーン,51,お前やズレてんの
かまいたち,タイムマシーン,52,いや、だってね。告白に成功したらいいですよ
かまいたち,タイムマシーン,53,おう
かまいたち,タイムマシーン,54,でも今失敗した時のこと考えてます？
かまいたち,タイムマシーン,55,失敗した時？
かまいたち,タイムマシーン,56,過去に戻って失敗したらコイツ何残ります？
かまいたち,タイムマシーン,57,いやいや
かまいたち,タイムマシーン,58,僕ポイントカード残りますよ。コイツ何残ります？ねえ？何残ります？
かまいたち,タイムマシーン,59,話がめちゃめちゃ
かまいたち,タイムマシーン,60,何残ります！
かまいたち,タイムマシーン,61,怖いねんオイ！強いねん当たりがお客さんに
かまいたち,タイムマシーン,62,失敗したらもったいないでしょ
かまいたち,タイムマシーン,63,いや失敗したらもったいないですけど、当時の感触で言えば告白さえしたら確実に成功してたんですよ
かまいたち,タイムマシーン,64,確実なんかわからへんやん。告白してみなわからへん
かまいたち,タイムマシーン,65,いや、僕はね学生時代ね
かまいたち,タイムマシーン,66,どうかコイツのマイナンバーがネットに晒されますように
かまいたち,タイムマシーン,67,祈るなそんな事。大変な事になるわ。神様に祈るな
かまいたち,タイムマシーン,68,本籍から何から
かまいたち,タイムマシーン,69,普通十字架やねん。三角ってどこの宗教？
かまいたち,タイムマシーン,70,晒されろ
かまいたち,タイムマシーン,71,宗教なんや、その宗教は？
かまいたち,タイムマシーン,72,確実にするわけないやん
かまいたち,タイムマシーン,73,なんでそこまで言えんねん。ほんなら
かまいたち,タイムマシーン,74,確実に成功するやったらな。お前当時告白してたよ
かまいたち,タイムマシーン,75,何が？
かまいたち,タイムマシーン,76,確実じゃないから告白してないちゃうの？
かまいたち,タイムマシーン,77,いや、違うやん
かまいたち,タイムマシーン,78,そうは思いません？これは頷いてる人いるやん。ホラ
かまいたち,タイムマシーン,79,いや、違う違う
かまいたち,タイムマシーン,80,お前痛いとこ突かれたと思ってるやん
かまいたち,タイムマシーン,81,全然平気。全然平気
かまいたち,タイムマシーン,82,じゃあ何で告白しなかったの？確実やのに
かまいたち,タイムマシーン,83,色々ありますやん
かまいたち,タイムマシーン,84,色々とかじゃなくて失敗する可能性があるから結局ビビって告白してない。お前はそう言う奴やん
かまいたち,タイムマシーン,85,しゃべらせてくれへん俺に
かまいたち,タイムマシーン,86,そんな一か八かの事にタイムマシーン使うのがもったいないって言うてんねん
かまいたち,タイムマシーン,87,おおお、凄い喋るね？
かまいたち,タイムマシーン,88,確実じゃないから
かまいたち,タイムマシーン,89,お前も一緒やないか
かまいたち,タイムマシーン,90,何がやねん？
かまいたち,タイムマシーン,91,過去に戻ったからってポイントカード作れるとは限らへんやないか？
かまいたち,タイムマシーン,92,確実に作れるやろ？向こうが作りますか？言うてんねんから。おかしいやん。作りますか？作ります。いやダメです。てなれへんやろ？
かまいたち,タイムマシーン,93,今のは間違えた。今のは間違えましたけど
かまいたち,タイムマシーン,94,ほんでもっと言えば
かまいたち,タイムマシーン,95,喋らして
かまいたち,タイムマシーン,96,告白なんてしたら未来が変わって、今出会ってる人と出会わない可能性だってある
かまいたち,タイムマシーン,97,ほんなこと言ったらお前だって、ポイントカード作った影響で出会わなくなる人おるかもしれへんやないか？
かまいたち,タイムマシーン,98,おらんやろそんな奴。それ誰やねん。俺がポイントカード作ったら出会わなくなる奴
かまいたち,タイムマシーン,99,(山内の髪の毛を掴む濱家)
かまいたち,タイムマシーン,100,そんなんすなお前。お前さっきから反論ズレズレやで
かまいたち,タイムマシーン,101,お前もズレてんねん。もしポイントカード作ってたらとかなあり得へん話をもしもしもし。お客さんの前でもしもの話なんがすんな
かまいたち,タイムマシーン,102,お前がもしタイムマシーンあったら言うたんやろ！だから俺しゃべって
かまいたち,タイムマシーン,103,ほなポイントカードがなんや？買い物しまくってポイントカード作ってたであろうお前に追い付いたらええやないか
かまいたち,タイムマシーン,104,ほないつも買い物するかせんか、、(スリラーみたいな動きをする山内)
かまいたち,タイムマシーン,105,いい、いい、いい、何してんねん
かまいたち,タイムマシーン,106,ちょっと待って
かまいたち,タイムマシーン,107,何や？
かまいたち,タイムマシーン,108,お前今俺にマイケルジャクソンさせたやろ？
かまいたち,タイムマシーン,109,お前が勝手にやったんやないか。もうええわ。どうもありがとうございました
