combi,neta,turn,speech
三四郎,美容師,88,ハーゲンダッツ、俺最近貧乏だけど、若手芸人で。自分の生活レベル考えないで、ハーゲンダッツにハマってんの。だから俺がハーゲンダッツで食ってるから、変えてくれ、ガリガリ君に。「これ食っちゃだめだよ。お金もったいないよ」って言って、ファンファンファンファンファン。
三四郎,美容師,89,ガリガリ君とハーゲンダッツに変えるって言うのは、君のためになんないから、クリーム系で、もうちょっと、
三四郎,美容師,90,いいようるせえな、入れよ。ピノでいいよピノで！ピノをつまんで変えろ！ハーゲンダッツはおいしいな。
三四郎,美容師,91,ちょっとお前、お金持ちじゃないんだから、貧乏なんだからハーゲンダッツダメだよ。
三四郎,美容師,92,いいんだよ。
三四郎,美容師,93,取り上げるよ。
三四郎,美容師,94,いいでしょ。
三四郎,美容師,95,変わりにこれ。パルモ。
三四郎,美容師,96,パルムだろうがい！ピノっつっただろがい！約束とちげえよ。美容師いいよ！食うじゃねえよ。あんたが怒らしてんだろうがい。
三四郎,美容師,97,そうっすよね
三四郎,美容師,98,「そうっすよね」って何だよ。想定の範囲内って、辞めろよ。やっぱりアイスは旨いな。ハーゲンダッツ。
三四郎,美容師,99,そんなことよりすみません。パンチパーマにしてもらっていいですか。
三四郎,美容師,100,理容師だろがい。理容師、俺がやりたいの美容師だよ。ファンファンファン、ハーゲンダッツか。ハーゲンダッツやれよ。頭おかしくなっちゃうよ。
三四郎,美容師,101,頭おかしくなっちゃう、これは、
三四郎,美容師,102,「そうっすよね」って何だよ、キリねえんだよ。
三四郎,美容師,103,そうっすよね。キリがない、
三四郎,美容師,104,いやいや、「そうっす」って、
三四郎,美容師,105,分かります。キリがないんです。
三四郎,美容師,106,すごいストレス。煙草吸います。
三四郎,美容師,107,そうです、煙草吸いますよ。ヤケになって吸いますよ。そうっすよね。
三四郎,美容師,108,「そうっすよね」って何だよ。あっち行け！！け！頭おかしくなるよ！
三四郎,美容師,109,しょうがないですよね。そうっすよね。
三四郎,美容師,110,もういいよ！
銀シャリ,ドレミの歌,0,はいどうもー、銀シャリです、お願いしまーす。ね、
銀シャリ,ドレミの歌,1,はい。
銀シャリ,ドレミの歌,2,頑張ってやっていきたいと思いますけどもね。
銀シャリ,ドレミの歌,3,あんなぁ、ドレミの歌ってあるやん？
銀シャリ,ドレミの歌,4,あ、まぁ、みんなね、小さい頃に習ったと思いますけどもね、えぇ。
銀シャリ,ドレミの歌,5,ド～はド～ナッツ～のツ～。
銀シャリ,ドレミの歌,6,間違うてるやん、お前。ツ担当ちゃうから、あれ。しりとりちゃうねんから。かしら取らんとー。ドーね。
銀シャリ,ドレミの歌,7,あっ、ド～ね。
銀シャリ,ドレミの歌,8,うん。
銀シャリ,ドレミの歌,9,ド～はド～ナッツのド～。
銀シャリ,ドレミの歌,10,そのドーナッツって言うのやめてくれへん？おっさんしか言わへんから！それ！お母さんドーナッツなかったかな？って。ドーナッツ、ここハネんのやめてくれへん？それカシューナッツの言い方やから。ドーナツでええから。
銀シャリ,ドレミの歌,11,そんなんどうでもえぇねん、お前。
銀シャリ,ドレミの歌,12,なんやねん？
銀シャリ,ドレミの歌,13,この歌何の歌やねんっちゅう話や。
銀シャリ,ドレミの歌,14,どういうこと？それは。
銀シャリ,ドレミの歌,15,関連性ないやん。
銀シャリ,ドレミの歌,16,関連性？
銀シャリ,ドレミの歌,17,ドーナツ、レモン、みんな、ファイアー、バラバラ。
銀シャリ,ドレミの歌,18,ファイアーじゃないですけどね。そこファイトなんですけどもね。えぇえぇ。
銀シャリ,ドレミの歌,19,だからねこれ、統一感出していった方がいいと思う。
銀シャリ,ドレミの歌,20,統一感？どういうこと？それは。
銀シャリ,ドレミの歌,21,これね、
銀シャリ,ドレミの歌,22,うん。
銀シャリ,ドレミの歌,23,楽器で統一できるんちゃうかな思って。
銀シャリ,ドレミの歌,24,なるほど、全部楽器でいくってことね。
銀シャリ,ドレミの歌,25,イケそうやろ？
銀シャリ,ドレミの歌,26,あっ、そっちの方がまとまりあっていいかもしれないですね、えぇえぇ。
銀シャリ,ドレミの歌,27,ド～はド～ラム～のド～。
銀シャリ,ドレミの歌,28,ドラムね、いいですね。
銀シャリ,ドレミの歌,29,レ～は、レ？？レ～ないなァ。
銀シャリ,ドレミの歌,30,いやいや、なんでもいい中から、楽器選んでるんお前やで。レ～ないなやあらへんがな。
銀シャリ,ドレミの歌,31,「レ」なんかある？
銀シャリ,ドレミの歌,32,「レ」から始まる楽器？ほなレンタルピアノとかは？
銀シャリ,ドレミの歌,33,いや恥ずかしい恥ずかしい！
銀シャリ,ドレミの歌,34,恥ずかしいとかは知らんわ。
銀シャリ,ドレミの歌,35,なんでレンタルなん？
銀シャリ,ドレミの歌,36,そら教えといて、それは。それ知らんやん。
銀シャリ,ドレミの歌,37,レンタルは嫌や。
銀シャリ,ドレミの歌,38,恥ずかしさは知らんから。
銀シャリ,ドレミの歌,39,楽器あかん。
銀シャリ,ドレミの歌,40,楽器あかんの？
銀シャリ,ドレミの歌,41,ほな、職業。
銀シャリ,ドレミの歌,42,職業？
銀シャリ,ドレミの歌,43,ね、いろんな職業とかありますからね。
銀シャリ,ドレミの歌,44,あ、子供たちもね、将来の勉強になるからいいかもしれませんねぇ、えぇ。
銀シャリ,ドレミの歌,45,ド～はド～クタ～のド～。レ～はレ？？
銀シャリ,ドレミの歌,46,いや、だから。
銀シャリ,ドレミの歌,47,「レ」はないなぁ。
銀シャリ,ドレミの歌,48,なんでもいい中から、職業選んでるのお前やお前。ドクターの時点でだいぶヤバい思ったけど、お前。こと日本において誰もドクターなんか呼んでないから。みんな医者って呼んでるから、あれ。ドクターなんか言ってるのコパだけやあんなもん、お前。違うやんか。
銀シャリ,ドレミの歌,49,なんか「レ」ないの？「レ」
銀シャリ,ドレミの歌,50,職業で「レ」？霊媒師とかは？
銀シャリ,ドレミの歌,51,うさんくさいうさんくさい！
銀シャリ,ドレミの歌,52,うさんくさいとかあるん？ルールブックちょうだい、何それ？
銀シャリ,ドレミの歌,53,霊なんか信じてないから。
銀シャリ,ドレミの歌,54,信じてないとか知らんもん、それは。
銀シャリ,ドレミの歌,55,もっとしっっかりとした職業の「レ」。
銀シャリ,ドレミの歌,56,しっっかりした職業の「レ」。歴史博物館館長とかどうですかね？
銀シャリ,ドレミの歌,57,えらいピンポイントやんあ、お前。
銀シャリ,ドレミの歌,58,これしっかりしてますからね、これね。
銀シャリ,ドレミの歌,59,それアリかぁ？
銀シャリ,ドレミの歌,60,アリでしょ？別に。
銀シャリ,ドレミの歌,61,ほんなお前「ミ」は、、、民族博物館館長になってくるやろ！
銀シャリ,ドレミの歌,62,いや、それ知らんがな！なってくるやろの意味が分からへん。
銀シャリ,ドレミの歌,63,あっ！ほな「ファ」は～、ファク物館館長なるな～。
銀シャリ,ドレミの歌,64,ファク物館ってなに！？ファク物館ってなに？
銀シャリ,ドレミの歌,65,な？
銀シャリ,ドレミの歌,66,教えて、それ。ファク物館わからへん。
銀シャリ,ドレミの歌,67,ほな、「ソ」！「ソ」から始まる館長は？
銀シャリ,ドレミの歌,68,そもそも俺から始まった館長やで～。「ソ」から始まる館長？
銀シャリ,ドレミの歌,69,なんかあるやろ？
銀シャリ,ドレミの歌,70,「ソ」、、、「ソ」、、、その他の館長。
銀シャリ,ドレミの歌,71,何それ？
銀シャリ,ドレミの歌,72,館長以外の館長っていうか。
銀シャリ,ドレミの歌,73,館長以外の館長はもう館長ちゃうやん。
銀シャリ,ドレミの歌,74,知らんやん！もうそれは。どうでもええねん、それ。
銀シャリ,ドレミの歌,75,めちゃめちゃ焦ってるやんけ。
銀シャリ,ドレミの歌,76,お前が言い出したからおかしいんやろ、これ。
銀シャリ,ドレミの歌,77,もうしどれみどれなってるやん。
銀シャリ,ドレミの歌,78,しどろもどろや、もう。なんやしどれみどれって！お前。つまびくな、お前、いたずらに。
銀シャリ,ドレミの歌,79,アカン。
銀シャリ,ドレミの歌,80,なんやねんな。
銀シャリ,ドレミの歌,81,職業はややこしいからアカン。
銀シャリ,ドレミの歌,82,職業はややこしいからアカンの？
銀シャリ,ドレミの歌,83,ほな動物。
銀シャリ,ドレミの歌,84,動物。
銀シャリ,ドレミの歌,85,子どもたちも好きですし。
銀シャリ,ドレミの歌,86,あっ、キャッチーでポップな方がいいですけどね、えぇ。
銀シャリ,ドレミの歌,87,うさぎ。
銀シャリ,ドレミの歌,88,うん。
銀シャリ,ドレミの歌,89,ラビットっていう言い方もありますし、
銀シャリ,ドレミの歌,90,うんうん。
銀シャリ,ドレミの歌,91,ラ！「ラ」押さえましたよ。
銀シャリ,ドレミの歌,92,「レ」が問題やねん！お前。「ラ」まで来いよ頑張ってオイ。
銀シャリ,ドレミの歌,93,大丈夫や。
銀シャリ,ドレミの歌,94,頼むぞ。
銀シャリ,ドレミの歌,95,うん。ド～はど～ぶつ～のド～。
銀シャリ,ドレミの歌,96,いやいやいや、それやったらアカンで！お前。表紙をページとカウントすな！お前。厚紙んとこやから、図鑑のとこやから。
銀シャリ,ドレミの歌,97,ええやん動物。
銀シャリ,ドレミの歌,98,そっから細分化されていくから、様々な動物へと。動物アバウトやろ、お前。来年の干支何やったっけ？うん、動物。言うか！お前。
銀シャリ,ドレミの歌,99,えぇやんけ。
銀シャリ,ドレミの歌,100,アカン、表紙やから。地主さんやからこれ。
銀シャリ,ドレミの歌,101,わかった。
銀シャリ,ドレミの歌,102,おおもとやからね。
銀シャリ,ドレミの歌,103,ほな、ファッションは？
銀シャリ,ドレミの歌,104,ファッション？
銀シャリ,ドレミの歌,105,いろんなファッションアイテムとかあるやん。
銀シャリ,ドレミの歌,106,あぁアイテムで行くってことね。あぁ、なるほどね。
銀シャリ,ドレミの歌,107,ド～はド～レスのド～。
銀シャリ,ドレミの歌,108,ドレスね。いいですね、これ。
銀シャリ,ドレミの歌,109,レ～は…レギンス～のレ～。
銀シャリ,ドレミの歌,110,レギンスね、まぁまぁね。「レ」乗り越えたねぇ。
銀シャリ,ドレミの歌,111,ミ～はミサ～ンガ～のミ～。
銀シャリ,ドレミの歌,112,コーディネートむちゃくちゃやけどな。
銀シャリ,ドレミの歌,113,ファ～はファッションのファ～。
銀シャリ,ドレミの歌,114,やめろ！それ！お前。表紙がＰ４に挟まってたわ。謎のセンターカラー登場やな。おおもとやから、ファッションは。カテゴリーやから。地主さんやから、ここ。
銀シャリ,ドレミの歌,115,ほな、お前「ファ」なんかあんのか？？
銀シャリ,ドレミの歌,116,「ファ」。ファッションアイテムの「ファ」…ファーとかどうですかね？
銀シャリ,ドレミの歌,117,ファー？
銀シャリ,ドレミの歌,118,毛皮のね。ファー。
銀シャリ,ドレミの歌,119,ファー。
銀シャリ,ドレミの歌,120,いいじゃないですか。ファー。
銀シャリ,ドレミの歌,121,いや、ややこしいやん。
銀シャリ,ドレミの歌,122,何がややこしいねん、お前。
銀シャリ,ドレミの歌,123,そんなんしたら『ファ～はファーのファ～』。
銀シャリ,ドレミの歌,124,えぇやんけ！
銀シャリ,ドレミの歌,125,どの「ファ」や！？
銀シャリ,ドレミの歌,126,最初の「ファ」やん！『ファ～はファーのファ～』、それ『ラ～はラッパのラ～』の発音やからな！「ファ～はファイトのファ～」やから「ファ～はファーのファ～」にならなアカンやん。『ファ～はファーのファ～』それは『ラ～はラッパのラ～』の発音や。「ファ～はファーのファ～」にならなアカンやん。『ファ～はファーのファ～』は、
銀シャリ,ドレミの歌,127,わかったわ！聞いたわもうそれ。
銀シャリ,ドレミの歌,128,なんやねん。
銀シャリ,ドレミの歌,129,スランプやなぁ。
銀シャリ,ドレミの歌,130,絶好調の時あったか？お前。スランプなヤツやないか、ただただ。
銀シャリ,ドレミの歌,131,「ス」はスランプの「ス」やなぁ。
銀シャリ,ドレミの歌,132,…「ス」はないねん！俺言うたか。ドレミファソラスド言うて。なんやその津軽の方の音階は、お前。ドレミファソラスド～ドレミファソラスド～言うたか、お前。
銀シャリ,ドレミの歌,133,なんやねん、もう。
銀シャリ,ドレミの歌,134,なんやねんな、お前は。
銀シャリ,ドレミの歌,135,ミっちもファっちもいけへんな！
銀シャリ,ドレミの歌,136,にっちもさっちもや！もうえぇわ。どうもありがとうございましたー。
Ａマッソ,思い出,0,『どーもー。ハイどーも、ティーアップです！』
Ａマッソ,思い出,1,『誰がやねん！、、、誰がティーアップやねん！オイ！』
Ａマッソ,思い出,2,『は？』
Ａマッソ,思い出,3,『あんなタートルネック似合うかッ！』
Ａマッソ,思い出,4,『あぁそうか！』
Ａマッソ,思い出,5,『Ａマッソです、お願いします～。』
Ａマッソ,思い出,6,『お願いします～。あのー、』
Ａマッソ,思い出,7,『ん。』
Ａマッソ,思い出,8,『昨日楽しいことあってん。』
Ａマッソ,思い出,9,『おぅ。何あったん？』
Ａマッソ,思い出,10,『昨日な、』
Ａマッソ,思い出,11,『ん。』
Ａマッソ,思い出,12,『高校の時の友達３人と遊んできてん。』
Ａマッソ,思い出,13,『おぅ懐かしね。』
Ａマッソ,思い出,14,『この三人はな、』
Ａマッソ,思い出,15,『ん。』
Ａマッソ,思い出,16,『何をするにもどこ行くにもずっっと一緒やってん。』
Ａマッソ,思い出,17,『おぅ、えぇやん。絆エグいやんけ～。』
Ａマッソ,思い出,18,『そやろ？』
Ａマッソ,思い出,19,『ん。』
Ａマッソ,思い出,20,『うち村上で、』
Ａマッソ,思い出,21,『ん。』
Ａマッソ,思い出,22,『江口・田中・伊藤、』
Ａマッソ,思い出,23,『ん。』
Ａマッソ,思い出,24,『頭文字取ってグループ名「ムエタイ」。』
Ａマッソ,思い出,25,『あ～あっぱれ！アラあっぱれ！』
Ａマッソ,思い出,26,『そやろ～？』
Ａマッソ,思い出,27,『えぇ。グループ名やのに個人競技なってる。落語やな～。』
Ａマッソ,思い出,28,『え？』
Ａマッソ,思い出,29,『ううん、なんでもないよ。ほんで？昨日は？』
Ａマッソ,思い出,30,『あ、昨日はな、』
Ａマッソ,思い出,31,『ん。』
Ａマッソ,思い出,32,『ムエタイのみんなが～、』
Ａマッソ,思い出,33,『ん。』
Ａマッソ,思い出,34,『帽子が欲しいって言ったから、』
Ａマッソ,思い出,35,『ん。』
Ａマッソ,思い出,36,『近くのイオンに、帽子を見に行ったんや～！』
Ａマッソ,思い出,37,『…帽子を見に行った？』
Ａマッソ,思い出,38,『そう！』
Ａマッソ,思い出,39,『…だけ？』
Ａマッソ,思い出,40,『そや。めっちゃ楽しかってん！』
Ａマッソ,思い出,41,『そんなに楽しかったん？』
Ａマッソ,思い出,42,『最高の一日、グッデイ！』
Ａマッソ,思い出,43,『まま、昨日の今日やからね。』
Ａマッソ,思い出,44,『ん。』
Ａマッソ,思い出,45,『ん。あえて言うてくること？』
Ａマッソ,思い出,46,『何？エラい水差してくるやん。』
Ａマッソ,思い出,47,『やぁやぁ、えぇねんけど、ん、ん、えぇわえぇわ、』
Ａマッソ,思い出,48,『ん？』
Ａマッソ,思い出,49,『ちょっとほんなあのー、話変えよ。』
Ａマッソ,思い出,50,『あぁえぇけど。』
Ａマッソ,思い出,51,『ん。じゃあね、今までの人生の中で～、』
Ａマッソ,思い出,52,『ん。』
Ａマッソ,思い出,53,『いちばん楽しかった思い出の話しよ。』
Ａマッソ,思い出,54,『あぁえぇやんか～。』
Ａマッソ,思い出,55,『ん。アンタの「人生ベスト３」聞かして？』
Ａマッソ,思い出,56,『あ～いろいろあるねんけどな～、』
Ａマッソ,思い出,57,『ん、まぁまぁね、旅行の話とかね、うん。』
Ａマッソ,思い出,58,『まず第３位は～、』
Ａマッソ,思い出,59,『第３位は、ん。』
Ａマッソ,思い出,60,『先週。』
Ａマッソ,思い出,61,『お？、、、先週？』
Ａマッソ,思い出,62,『ん。』
Ａマッソ,思い出,63,『ん？』
Ａマッソ,思い出,64,『いとこのお姉ちゃんと、二人で喫茶店行って、』
Ａマッソ,思い出,65,『ほ？』
Ａマッソ,思い出,66,『衣替え完了の報告をし合ってん！』
Ａマッソ,思い出,67,『…はァ？』
Ａマッソ,思い出,68,『ま～これが盛り上がって、』
Ａマッソ,思い出,69,『ん。』
Ａマッソ,思い出,70,『これが第３位。』
Ａマッソ,思い出,71,『ホンマに言うてる？』
Ａマッソ,思い出,72,『ウソついてどないすんねんな？』
Ａマッソ,思い出,73,『ん。』
Ａマッソ,思い出,74,『第２位は、』
Ａマッソ,思い出,75,『ん。』
Ａマッソ,思い出,76,『おととい。』
Ａマッソ,思い出,77,『なんだ？なんだ？』
Ａマッソ,思い出,78,『甥っ子がウチんち遊びに来て～、』
Ａマッソ,思い出,79,『甥っ子？』
Ａマッソ,思い出,80,『二人で新しいじゃんけん考えてん。』
Ａマッソ,思い出,81,『なんで？』
Ａマッソ,思い出,82,『歴史変えたで。』
Ａマッソ,思い出,83,『歴史ナメんなよ、オイ。』
Ａマッソ,思い出,84,『これが第２位。』
Ａマッソ,思い出,85,『歴史ナメんなよ、お前オイ。』
Ａマッソ,思い出,86,『あ？』
Ａマッソ,思い出,87,『マジか～？』
Ａマッソ,思い出,88,『何？何？何？』
Ａマッソ,思い出,89,『１位は～？』
Ａマッソ,思い出,90,『いや、１位はだから、昨日ムエタイと、イオンに帽子を見に行った～、や！』
Ａマッソ,思い出,91,『お～。お～。』
Ａマッソ,思い出,92,『この３つが、ウチの人生ベスト３。』
Ａマッソ,思い出,93,『ほ～。アンタさぁ、』
Ａマッソ,思い出,94,『ん。』
Ａマッソ,思い出,95,『思い出、アップデートし過ぎちゃう？』
Ａマッソ,思い出,96,『えっ？』
Ａマッソ,思い出,97,『アップデートし過ぎちゃう？』
Ａマッソ,思い出,98,『アップデート？？』
Ａマッソ,思い出,99,『ん。その３つ、いつって？』
Ａマッソ,思い出,100,『先週、おととい、昨日やけど？』
Ａマッソ,思い出,101,『アップデートし過ぎちゃう？』
Ａマッソ,思い出,102,『なんやねん？』
Ａマッソ,思い出,103,『なァ。だいぶやっとんな、お前。』
Ａマッソ,思い出,104,『やっとんなってなんや？』
Ａマッソ,思い出,105,『ん？』
Ａマッソ,思い出,106,『あん？』
Ａマッソ,思い出,107,『２０１６年激アツなんか？お前。』
Ａマッソ,思い出,108,『どういうことや？』
Ａマッソ,思い出,109,『なァ。そんな近々に固まらへんよ、フツー。』
Ａマッソ,思い出,110,『え？』
Ａマッソ,思い出,111,『自動更新するってこと？ん？』
Ａマッソ,思い出,112,『何言うてんねん？へっ？』
Ａマッソ,思い出,113,『登場人物誰って？』
Ａマッソ,思い出,114,『いとこのお姉ちゃんと甥っ子。』
Ａマッソ,思い出,115,『誰出てきとんねん！オイ。思い出に３親等４親等入ってけぇへんやろ？フツー。』
Ａマッソ,思い出,116,『えぇやん、別に～。』
Ａマッソ,思い出,117,『思い出は他人と刻めよ、ボケ！』
Ａマッソ,思い出,118,『うるさいなあ。』
Ａマッソ,思い出,119,『ほんで１位なんて？』
Ａマッソ,思い出,120,『１位はだから、』
Ａマッソ,思い出,121,『ん。』
Ａマッソ,思い出,122,『昨日、ムエタイと、イオンに帽子を見に行ったの！』
Ａマッソ,思い出,123,『ムエタイとの当時の思いでは？や。』
Ａマッソ,思い出,124,『え？』
Ａマッソ,思い出,125,『なんで昨日のイオンに負けんねん！オイ。せやろ？当時ずっと一緒におったんやろ？』
Ａマッソ,思い出,126,『ずっと一緒におったんや！ウチらの友情は固いんや！』
Ａマッソ,思い出,127,『あぁ、カンシャクで乗り切ろうとすな！お前。、、、毛沢東の嫁か！お前。』
Ａマッソ,思い出,128,『え？』
Ａマッソ,思い出,129,『なんでもないわ！』
Ａマッソ,思い出,130,『何？』
Ａマッソ,思い出,131,『よう考えろよ？』
Ａマッソ,思い出,132,『なんやねん？』
Ａマッソ,思い出,133,『えぇか？思い出のアルバム金数える時ぐらい丁寧にめくれ。』
Ａマッソ,思い出,134,『なんや！』
Ａマッソ,思い出,135,『えぇか？今までの人生でいちばん楽しかった思い出なんや？』
Ａマッソ,思い出,136,『こないだ、』
Ａマッソ,思い出,137,『コレ危険信号や、ヤバい。』
Ａマッソ,思い出,138,『ドーナツと、』
Ａマッソ,思い出,139,『ドーナツ黙れ！オイ、ドーナツ。思い出にドーナツ入って来るヤツなぁ、昭和３０年代のヤツか囚人だけじゃ、コルラァ！考えろ！』
Ａマッソ,思い出,140,『なんやねん！』
Ａマッソ,思い出,141,『考えろ！』
Ａマッソ,思い出,142,『考えてるわ！』
Ａマッソ,思い出,143,『ラストチャンスやぞ～。』
Ａマッソ,思い出,144,『チャンスなんかいらん！』
Ａマッソ,思い出,145,『ラストチャンス、サムシングエルスや！』
Ａマッソ,思い出,146,『何ィ？』
Ａマッソ,思い出,147,『えぇか？』
Ａマッソ,思い出,148,『ん。』
Ａマッソ,思い出,149,『今までの人生でいっちばん楽しかった思い出や！』
Ａマッソ,思い出,150,『二十歳ん時～、』
Ａマッソ,思い出,151,『ん。』
Ａマッソ,思い出,152,『トイレで、』
Ａマッソ,思い出,153,『トイレで思い出出来るかッ！！』
Ａマッソ,思い出,154,『痛ッ！』
Ａマッソ,思い出,155,『トイレで思い出出来るかッ、お前。』
Ａマッソ,思い出,156,『決めつけんなや～！』
Ａマッソ,思い出,157,『一畳半で何が出来んねん、ボックス踏めるくらいやろ！そんなもん。』
Ａマッソ,思い出,158,『そんなことないわ！』
Ａマッソ,思い出,159,『なんやねん！お前。お前はアップデートし過ぎじゃ！過去を切り捨てていく冷たいヤツなんじゃ。』
Ａマッソ,思い出,160,『あ～ほんな言わしてもらうけどな、』
Ａマッソ,思い出,161,『ん？』
Ａマッソ,思い出,162,『ウチは、アンタと違って～、人生がどんどんどんどんおもろなってる！』
Ａマッソ,思い出,163,『アァーーーッ！、、、本出せよ、お前。』
四千頭身,たたみかけるな,0,『どうもーこんにちは！ありがとうございます！どうもー！どうも四千頭身です。お願いします。お願いします。ありがとうございます。』
四千頭身,たたみかけるな,1,『あのう突然なんだけどさドライブしたいな。』
四千頭身,たたみかけるな,2,『俺もドライブしたいわ。』
四千頭身,たたみかけるな,3,『じゃあ今ここでやっとこうか。』
四千頭身,たたみかけるな,4,『そうね。』
四千頭身,たたみかけるな,5,『ドライブやっとくの？』
四千頭身,たたみかけるな,6,『俺ら今からドライブするからお前はそこで見てて。』
四千頭身,たたみかけるな,7,『そんな悲しいことある？んっ？これどっちが運転してんの？』
四千頭身,たたみかけるな,8,『あっこっちハンドルなかったわ。』
四千頭身,たたみかけるな,9,『何握ってたんだよ。外見過ぎ。前向いて危ないから。お前が駐車券取んな。こっちで取るから。脇見運転は今違うよ。唾吐くな車内に。汚いわ。手信号？ウインカー出したら？砂利道がすごいな。顎だけで運転してないで。脇上げてかき過ぎじゃない？』
四千頭身,たたみかけるな,10,『もー！』
四千頭身,たたみかけるな,11,『前半に畳み掛けるな。』
四千頭身,たたみかけるな,12,『えっ？』
四千頭身,たたみかけるな,13,『いやあるよそういうの。たくさんボケてたくさんツッコむ畳み掛けるやつ。あれ前半にやる人いないから。』
四千頭身,たたみかけるな,14,『えっ、いる！』
四千頭身,たたみかけるな,15,『いやいないよ。』
四千頭身,たたみかけるな,16,『いるって！』
四千頭身,たたみかけるな,17,『じゃあお前ポテトチップス開けた瞬間こうやって食うか？』
四千頭身,たたみかけるな,18,『うん食うよ。』
四千頭身,たたみかけるな,19,『食うの？バンッてなるだろお前。プライベートでも前半に畳み掛けてんの？』
四千頭身,たたみかけるな,20,『俺朝起きた瞬間に3食食うしさ。』
四千頭身,たたみかけるな,21,『前半に畳み掛けるな。朝起きて3食食べるの？』
四千頭身,たたみかけるな,22,『うん。』
四千頭身,たたみかけるな,23,『ちょ…ドライブやめて。』
四千頭身,たたみかけるな,24,『あっじゃあ次さ俺お医者さんやりたいんだわ。』
四千頭身,たたみかけるな,25,『あっすてきな夢持ってんじゃん。』
四千頭身,たたみかけるな,26,『そうでしょ？だからさお前患者さんやるから俺お医者さんやって。了解。』
四千頭身,たたみかけるな,27,『一人でどうした？「お前患者さんやるから俺お医者さんやって。了解」だとお前以外の承諾が得れてないの。そういうのやりたいんだったら「俺医者やるからお前患者さんやって」でこっちが「了解」って言わないと。』
四千頭身,たたみかけるな,28,『それでいいわ。お前見てろ。』
四千頭身,たたみかけるな,29,『見てんの？俺。』
四千頭身,たたみかけるな,30,『いらっしゃいませ。』
四千頭身,たたみかけるな,31,『病院で聞いたことない。』
四千頭身,たたみかけるな,32,『ペットショップで合ってますか？』
四千頭身,たたみかけるな,33,『合ってない患者さんやって。』
四千頭身,たたみかけるな,34,『こめかみの音聞きます。』
四千頭身,たたみかけるな,35,『胸の音聞いて。何で？』
四千頭身,たたみかけるな,36,『熱が36度5分あったんです。』
四千頭身,たたみかけるな,37,『平熱じゃん異常なしだよ。』
四千頭身,たたみかけるな,38,『24時間お待ちください。』
四千頭身,たたみかけるな,39,『待たせ過ぎあり得ない。』
四千頭身,たたみかけるな,40,『マジ卍。』
四千頭身,たたみかけるな,41,『言うなそんなこと。それ何なの？最初もやってた。』
四千頭身,たたみかけるな,42,『風邪ひいてたけど治った。』
四千頭身,たたみかけるな,43,『じゃあ何しに来たんだよ。』
四千頭身,たたみかけるな,44,『もー！』
四千頭身,たたみかけるな,45,『畳み掛けるなっつってんの。忙しい。忙しいよ。』
四千頭身,たたみかけるな,46,『どうしたんだよお前。』
四千頭身,たたみかけるな,47,『ボケ数が多過ぎるよ。』
四千頭身,たたみかけるな,48,『そうかな？』
四千頭身,たたみかけるな,49,『畳み掛けるなって言ってるの。』
四千頭身,たたみかけるな,50,『うん。』
四千頭身,たたみかけるな,51,『医者でも駄目なの？』
四千頭身,たたみかけるな,52,『あっじゃあ次俺コンビニの店員やりたいわ。』
四千頭身,たたみかけるな,53,『コンビニやりたいの？』
四千頭身,たたみかけるな,54,『コンビニの店員やりたいから石橋お前お客さんやって。』
四千頭身,たたみかけるな,55,『はい。』
四千頭身,たたみかけるな,56,『いらっしゃいませ。』
四千頭身,たたみかけるな,57,『おでん下さい。』
四千頭身,たたみかけるな,58,『はい。何にしますか？』
四千頭身,たたみかけるな,59,『ダイコンを。このおっきいのでいいですか？』
四千頭身,たたみかけるな,60,『おっきいのではい。』
四千頭身,たたみかけるな,61,『あとじゃあちくわを。』
四千頭身,たたみかけるな,62,『ちくわもはい。』
四千頭身,たたみかけるな,63,『何かお薦めってありますかね？』
四千頭身,たたみかけるな,64,『牛すじとか人気です。』
四千頭身,たたみかけるな,65,『あっじゃあそれお願いします。』
四千頭身,たたみかけるな,66,『はい。』
四千頭身,たたみかけるな,67,『ちょっとどうしたの？どうしたの？』
四千頭身,たたみかけるな,68,『いやお前が序盤に畳み掛けるなって言うから。』
四千頭身,たたみかけるな,69,『もう終盤だから。もう終盤。終盤はOK畳み掛けるの。今畳み掛けないでいつ畳み掛けるの？はい畳み掛けて。』
四千頭身,たたみかけるな,70,『このおでんからしまみれにしていいですか？』
四千頭身,たたみかけるな,71,『いいわけないだろ。おでんからしまみれでいいわけないから。』
四千頭身,たたみかけるな,72,『後でサイン下さい。』
四千頭身,たたみかけるな,73,『いらないだろ。宅急便か？』
四千頭身,たたみかけるな,74,『お会計めんどくさいんで…。』
四千頭身,たたみかけるな,75,『ちゃんとお会計して。』
四千頭身,たたみかけるな,76,『じゃあこれと…。』
四千頭身,たたみかけるな,77,『おでんをつかむな。ギャルみたいなことすんな。爪を捨ててさ。特技をすな。』
四千頭身,たたみかけるな,78,『アイスコーヒーあっためますか？』
四千頭身,たたみかけるな,79,『ホットコーヒーになっちゃうから。あとお前地味過ぎる。お前はキャラが地味過ぎる。あと藤井四段の顔まねやめてな。』
四千頭身,たたみかけるな,80,『あぁもうボケてないから。』
四千頭身,たたみかけるな,81,『嘘でしょ。』
四千頭身,たたみかけるな,82,『藤井四段の顔まねボケでやってるわけじゃないから。』
四千頭身,たたみかけるな,83,『ごめんごめん。やってない。えらい似てたから。』
