title,turn,speech
霜降り明星【カラオケ】,0,
霜降り明星【カラオケ】,1,
霜降り明星【カラオケ】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
霜降り明星【カラオケ】,3,【関連】ボケの種類 18種
霜降り明星【カラオケ】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
霜降り明星【カラオケ】,5,
霜降り明星【カラオケ】,6,粗品『どうも～！よろしくお願いします。』
霜降り明星【カラオケ】,7,せいや『どうも！』
霜降り明星【カラオケ】,8,粗品『霜降り明星といいます。』
霜降り明星【カラオケ】,9,せいや『お願いします。僕せいやといいまして趣味がカラオケなんですよ。』
霜降り明星【カラオケ】,10,粗品『カラオケが趣味…。』
霜降り明星【カラオケ】,11,せいや『サザンのモノマネとかでめっちゃ盛り上げるから。』（裏切りボケフリ）
霜降り明星【カラオケ】,12,粗品『桑田佳祐のモノマネね。いいですね。』
霜降り明星【カラオケ】,13,せいや『（桑田佳祐のモノマネで歌う）』（裏切りボケ）
霜降り明星【カラオケ】,14,粗品『似てるけどその曲知らんわ。せっかく似てんねんけど。選曲間違えすぎた？もうちょっと有名な曲やったら盛り上がるんです。』
霜降り明星【カラオケ】,15,せいや『「逢いたさ見たさ病めるMy Mind」やねんけど。』
霜降り明星【カラオケ】,16,粗品『何て？そんな曲があるんですか？』
霜降り明星【カラオケ】,17,せいや『でも人がね歌ってる時も僕盛り上げたいから合いの手とかも入れるの。』
霜降り明星【カラオケ】,18,粗品『あ～カラオケで他人が歌ってる時も合いの手で盛り上げる。』（リアルボケフリ）
霜降り明星【カラオケ】,19,せいや『何か歌ってみて。合いの手で盛り上げるから。』
霜降り明星【カラオケ】,20,粗品『「駐車場のネコはアクビをしながら」』
霜降り明星【カラオケ】,21,せいや『何言ってんだ～！』（リアルボケフリ）
霜降り明星【カラオケ】,22,粗品『「今日も一日を過ごしてゆく」』
霜降り明星【カラオケ】,23,せいや『どういう事だ!?』（リアルボケフリ）
霜降り明星【カラオケ】,24,粗品『「何も変わらない穏やかな街並み」』
霜降り明星【カラオケ】,25,せいや『もっと端的に話をしろ～！』（リアルボケ）
霜降り明星【カラオケ】,26,粗品『野党か！野党かお前。』
霜降り明星【カラオケ】,27,せいや『マイク離せ！』（リアルボケ）
霜降り明星【カラオケ】,28,粗品『気分悪いな。』
霜降り明星【カラオケ】,29,せいや『合いの手野党みたいになってた？』
霜降り明星【カラオケ】,30,粗品『気持ちよくないから。』
霜降り明星【カラオケ】,31,せいや『あっごめんごめんごめん。』
霜降り明星【カラオケ】,32,
霜降り明星【カラオケ】,33,粗品『あんたどんな曲歌うんですか？』
霜降り明星【カラオケ】,34,せいや『あっもう90年代です。』（裏切りボケフリ）
霜降り明星【カラオケ】,35,粗品『90年代に流行った懐メロね。』
霜降り明星【カラオケ】,36,せいや『みんな好きですよね。』（裏切りボケフリ）
霜降り明星【カラオケ】,37,粗品『懐メロ盛り上がる。』
霜降り明星【カラオケ】,38,せいや『ぎんぎ～らおふね～がそらのう～え♪』（裏切りボケ）
霜降り明星【カラオケ】,39,粗品『1890年！90年代言うて…。待てお前。1990年の曲を歌え。ほんまにカラオケ好き？』
霜降り明星【カラオケ】,40,せいや『でも言葉では伝わらんから俺がカラオケ再現するわ。』
霜降り明星【カラオケ】,41,粗品『あなた一人でカラオケ再現しますか？』
霜降り明星【カラオケ】,42,せいや『いろんな部屋でいろんな人歌ってるから。』
霜降り明星【カラオケ】,43,粗品『歌ってますねぇ。』
霜降り明星【カラオケ】,44,せいや『「ああ川の流れのように」』（リアルボケフリ）
霜降り明星【カラオケ】,45,粗品『向こうの部屋で美空ひばりさん懐かしい。』
霜降り明星【カラオケ】,46,せいや『「あー果てしない」』（リアルボケフリ）
霜降り明星【カラオケ】,47,粗品『隣の部屋ねまた。クリスタルキング。』
霜降り明星【カラオケ】,48,せいや『「アーアアアアア（北の国から）」』（リアルボケ）
霜降り明星【カラオケ】,49,粗品『隣の部屋ね。さまざまな「ああ」！いろんな曲あるねぇ。』
霜降り明星【カラオケ】,50,せいや『プルルルプルルル。』
霜降り明星【カラオケ】,51,粗品『壁に電話ついててフロントから電話くるけど。』
霜降り明星【カラオケ】,52,せいや『みんな残り50分やって。』（タイミングボケ）
霜降り明星【カラオケ】,53,粗品『ほっといてくれ！10分前にかけてこい！』
霜降り明星【カラオケ】,54,せいや『「ドブネズミみたいに」』（動きボケフリ）
霜降り明星【カラオケ】,55,粗品『THE BLUEHEARTS。盛り上がってんなえらい。いいですねぇ。』
霜降り明星【カラオケ】,56,せいや『（落ち着いて）「リンダリンダリンダリンダリンダ」』（動きボケ）
霜降り明星【カラオケ】,57,粗品『逆やん！「リンダリンダ」やろ！逆。』
霜降り明星【カラオケ】,58,せいや『「嵐を起こして」』（動きボケ）
霜降り明星【カラオケ】,59,粗品『工藤静香ね。あるけどこのダンス。120度！開きすぎや。90度でいけ。』
霜降り明星【カラオケ】,60,せいや『「Y．M．C．A」』（動きボケ）（過剰ボケ）
霜降り明星【カラオケ】,61,粗品『「YOUNGMAN」体でアルファベットやるけど。誰がそこまでやるか！ローマ字そこまでやるか！アホお前。もうええねんお前。』
霜降り明星【カラオケ】,62,せいや『「シーソーゲーム」』（動きボケ）
霜降り明星【カラオケ】,63,粗品『「シーソーゲーム」！振り付けブランコやけど！もうええわ。』
霜降り明星【カラオケ】,64,せいや『どうもありがとうございました！』
霜降り明星【アンパンマン】,0,
霜降り明星【アンパンマン】,1,
霜降り明星【アンパンマン】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
霜降り明星【アンパンマン】,3,【関連】ボケの種類 18種
霜降り明星【アンパンマン】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
霜降り明星【アンパンマン】,5,
霜降り明星【アンパンマン】,6,粗品『どうも～！よろしくお願いします。』
霜降り明星【アンパンマン】,7,せいや『どうも！』
霜降り明星【アンパンマン】,8,粗品『霜降り明星といいます。』
霜降り明星【アンパンマン】,9,せいや『せいやはただただアンパンマンが好きなんですよ。』
霜降り明星【アンパンマン】,10,粗品『あー、アンパンマンなあ。』
霜降り明星【アンパンマン】,11,せいや『そうそうそう。』
霜降り明星【アンパンマン】,12,粗品『ええやん。』
霜降り明星【アンパンマン】,13,せいや『あれ主題歌とかも深いからね。』
霜降り明星【アンパンマン】,14,粗品『歌覚えてるわ。』
霜降り明星【アンパンマン】,15,せいや『ちょっと歌ってみて。』
霜降り明星【アンパンマン】,16,粗品『あ、俺が？』
霜降り明星【アンパンマン】,17,せいや『適当に合いの手入れるから。』（なりきりボケフリ）
霜降り明星【アンパンマン】,18,粗品『合いの手？』
霜降り明星【アンパンマン】,19,せいや『気にせんと。』
霜降り明星【アンパンマン】,20,粗品『えー、「そうだ、恐れないでみんなのために。愛と勇気だけが友達さー」』
霜降り明星【アンパンマン】,21,せいや『何の話だよー！』（リアルボケフリ）
霜降り明星【アンパンマン】,22,粗品『「ああ、アンパンマン優しい君は、」』
霜降り明星【アンパンマン】,23,せいや『誰だよー!?』（リアルボケフリ）
霜降り明星【アンパンマン】,24,粗品『「ゆけ、みんなの夢守るためー」』
霜降り明星【アンパンマン】,25,せいや『もっと端的に話をしろ～！』（リアルボケ）
霜降り明星【アンパンマン】,26,粗品『野党！野党かお前。』
霜降り明星【アンパンマン】,27,せいや『目を見て話せ！』（リアルボケ）
霜降り明星【アンパンマン】,28,粗品『野党のヤジか。』
霜降り明星【アンパンマン】,29,せいや『一旦座れー！』（リアルボケ）
霜降り明星【アンパンマン】,30,粗品『野党ー！野党ー！』
霜降り明星【アンパンマン】,31,せいや『野党みたいなってた？』
霜降り明星【アンパンマン】,32,粗品『いやいや、邪魔やから。』
霜降り明星【アンパンマン】,33,せいや『あー、ごめんなさい。』
霜降り明星【アンパンマン】,34,粗品『ほんまに好き、アンパンマン？』
霜降り明星【アンパンマン】,35,せいや『アンパンマン大好きやから、ちょっと今日せいやが一人でやるわ』
霜降り明星【アンパンマン】,36,粗品『あ、一人でアンパンマンやる。』
霜降り明星【アンパンマン】,37,せいや『うーん。』
霜降り明星【アンパンマン】,38,粗品『カバオくんっていうカバのキャラクター出てくるのよね。』
霜降り明星【アンパンマン】,39,せいや『そこから事件が始まんねんな。』
霜降り明星【アンパンマン】,40,粗品『そうそうそう。』
霜降り明星【アンパンマン】,41,
霜降り明星【アンパンマン】,42,せいや『「ゴンゴンゴン」』
霜降り明星【アンパンマン】,43,粗品『パン工場にね』
霜降り明星【アンパンマン】,44,せいや『アンパンマーン！』
霜降り明星【アンパンマン】,45,粗品『カバオ君ですよ。』
霜降り明星【アンパンマン】,46,せいや『町が大変なことになってる、あー。アンパンあー。アン、バイキンー。』（過剰ボケフリ）
霜降り明星【アンパンマン】,47,粗品『どないどない？』
霜降り明星【アンパンマン】,48,せいや『バイキン。アンパン。あん、あん、あー。』（過剰ボケ）
霜降り明星【アンパンマン】,49,粗品『カバ強め！カバ過ぎるわ』
霜降り明星【アンパンマン】,50,せいや『あ、あー。』
霜降り明星【アンパンマン】,51,粗品『もうちょっと人間らしいんですよ、あの人。』
霜降り明星【アンパンマン】,52,せいや『とにかく見に行ってくるよ』
霜降り明星【アンパンマン】,53,粗品『アンパンマンがね。そう。現場に向かうんですよ。空飛んでね。』
霜降り明星【アンパンマン】,54,せいや『ティーリリ、ティーリリ。あそこだ。』
霜降り明星【アンパンマン】,55,粗品『そう。こっから、こうまた話が続いていくんでね。』
霜降り明星【アンパンマン】,56,せいや『嘘でしょ。嘘だ。バタ子さん。』（タイミングボケ）
霜降り明星【アンパンマン】,57,粗品『間に合わんかった！間に合うねん。いや、怖い怖い。』
霜降り明星【アンパンマン】,58,せいや『縦に切られてる。』（裏切りボケ）
霜降り明星【アンパンマン】,59,粗品『怖すぎるやろ。縦に？』
霜降り明星【アンパンマン】,60,せいや『怖すぎる』
霜降り明星【アンパンマン】,61,粗品『違う違う。アンパンマン号っていう車乗ってくシーンあるから。』
霜降り明星【アンパンマン】,62,せいや『可愛いシーン、乗り物ね』
霜降り明星【アンパンマン】,63,粗品『あれあれ』
霜降り明星【アンパンマン】,64,せいや『よし、みんな行くぞ。』
霜降り明星【アンパンマン】,65,粗品『そうそう』
霜降り明星【アンパンマン】,66,せいや『「テンテンテレンテテンテン、テテ・・」』
霜降り明星【アンパンマン】,67,粗品『大きいアンパンマンの顔にタイヤ４つ付いてるやつね。ジャムおじさんとか乗ってこう行くんです。』
霜降り明星【アンパンマン】,68,せいや『ピーピーピピピ、ピピー・・・』（リアルボケフリ）
霜降り明星【アンパンマン】,69,粗品『何の音？何の音！？』
霜降り明星【アンパンマン】,70,せいや『「バンッ！」』（リアルボケ）
霜降り明星【アンパンマン】,71,粗品『半ドア！半ドアしてた誰か？誰ー？あるか？そんなもん』
霜降り明星【アンパンマン】,72,せいや『半ドアのシーンでしょ？』
霜降り明星【アンパンマン】,73,粗品『有名なシーンないねんお前。違うから。バイキンマン出てきて戦うから。』
霜降り明星【アンパンマン】,74,せいや『はひふへほー。』（リアルボケフリ）
霜降り明星【アンパンマン】,75,粗品『言いよんねんあいつそれな。』
霜降り明星【アンパンマン】,76,せいや『ほあいほはほひはふ。ほはひほ、はふひはふ。』（リアルボケ）
霜降り明星【アンパンマン】,77,粗品『歯ないだけやないか。さっさと戦え』
霜降り明星【アンパンマン】,78,
霜降り明星【アンパンマン】,79,せいや『「ピシャーン」』
霜降り明星【アンパンマン】,80,粗品『水かかった』
霜降り明星【アンパンマン】,81,せいや『顔が濡れて力が出ない』
霜降り明星【アンパンマン】,82,粗品『ピンチのシーンね、これー。』
霜降り明星【アンパンマン】,83,せいや『アンパンマン、新しい顔よー。』（動きボケ）
霜降り明星【アンパンマン】,84,粗品『バタ子さんが新しい顔、投げてくれんねん。ワンバン！肩弱い！ノーバンで放ってくれ！』
霜降り明星【アンパンマン】,85,せいや『アンパンマン倒してやる。』
霜降り明星【アンパンマン】,86,粗品『バイキンマン』
霜降り明星【アンパンマン】,87,せいや『ハ行ー。』（言葉遊び）
霜降り明星【アンパンマン】,88,粗品『サボんな！ハ行ー！はひふへほって毎回言え。』
霜降り明星【アンパンマン】,89,せいや『ハ行ー。』（言葉遊び）
霜降り明星【アンパンマン】,90,粗品『なーにサボってんねんお前。』
霜降り明星【アンパンマン】,91,せいや『カレーパンマン参上。』
霜降り明星【アンパンマン】,92,粗品『仲間のカレーパンね。』
霜降り明星【アンパンマン】,93,せいや『行け！あほぼけ！俺手伝わへんぞ！あほぼけ！』（なりきりボケ）
霜降り明星【アンパンマン】,94,粗品『辛口！』
霜降り明星【アンパンマン】,95,せいや『あほー！』（なりきりボケ）
霜降り明星【アンパンマン】,96,粗品『辛口のカレー。いらんどー。』
霜降り明星【アンパンマン】,97,せいや『アンパンマン新しい顔よー！』（動きボケ）（かぶせ）
霜降り明星【アンパンマン】,98,粗品『いやー、新しい顔投げんでええから。ハンドボール！ナイシュー！いらんねん。』
霜降り明星【アンパンマン】,99,せいや『アンパンマン倒してやるよ。』
霜降り明星【アンパンマン】,100,粗品『バイキンマン。』
霜降り明星【アンパンマン】,101,せいや『ちりぬるをー。』（言葉遊び）
霜降り明星【アンパンマン】,102,粗品『昔！』
霜降り明星【アンパンマン】,103,せいや『ちりぬるを。』（言葉遊び）
霜降り明星【アンパンマン】,104,粗品『いろはにほへと。』
霜降り明星【アンパンマン】,105,せいや『食パンマン参上。』（過剰ボケ）
霜降り明星【アンパンマン】,106,粗品『食パンマンね。一斤！切ってこい！いやー、一斤。もうええわ。』
ジャルジャル【ピンポンパンゲーム】,0,
ジャルジャル【ピンポンパンゲーム】,1,
ジャルジャル【ピンポンパンゲーム】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
ジャルジャル【ピンポンパンゲーム】,3,【関連】ボケの種類 18種
ジャルジャル【ピンポンパンゲーム】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
ジャルジャル【ピンポンパンゲーム】,5,
ジャルジャル【ピンポンパンゲーム】,6,後藤『どーもー。』
ジャルジャル【ピンポンパンゲーム】,7,福徳『ジャルジャルです～。お願いしまーす。』
ジャルジャル【ピンポンパンゲーム】,8,後藤『お願いしまーす。』
ジャルジャル【ピンポンパンゲーム】,9,福徳『あのさぁ、』
ジャルジャル【ピンポンパンゲーム】,10,後藤『はい。』
ジャルジャル【ピンポンパンゲーム】,11,福徳『今からあの変な校内放送やるからさぁ、』
ジャルジャル【ピンポンパンゲーム】,12,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,13,福徳『ちょっと盛り上げて欲しいねん。』
ジャルジャル【ピンポンパンゲーム】,14,後藤『何それ？変な校内放送？』
ジャルジャル【ピンポンパンゲーム】,15,福徳『あの「♪ピンポンパンポーン」ってあるやん？』
ジャルジャル【ピンポンパンゲーム】,16,後藤『あるよ。』
ジャルジャル【ピンポンパンゲーム】,17,福徳『あれ変なんやるから盛り上げて。』
ジャルジャル【ピンポンパンゲーム】,18,後藤『変なんやるって最初に言わんほうがえぇで。』
ジャルジャル【ピンポンパンゲーム】,19,
ジャルジャル【ピンポンパンゲーム】,20,福徳『いくで！♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,21,後藤『、、、いや、ピーンってなんやねん。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,22,福徳『いや、それ違う。』
ジャルジャル【ピンポンパンゲーム】,23,後藤『「ピーン」いらんがな～。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,24,福徳『違う違う違う違う。』
ジャルジャル【ピンポンパンゲーム】,25,後藤『何？』
ジャルジャル【ピンポンパンゲーム】,26,福徳『なんか「一個多いな！」みたいな。こういう時は数を指摘した方が盛り上がんねん。』
ジャルジャル【ピンポンパンゲーム】,27,後藤『「盛り上がる」ってなんなん？さっきから。』
ジャルジャル【ピンポンパンゲーム】,28,福徳『いくで！』
ジャルジャル【ピンポンパンゲーム】,29,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,30,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,31,後藤『いや１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,32,福徳『そうそうそう。』
ジャルジャル【ピンポンパンゲーム】,33,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,34,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,35,後藤『いや１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,36,福徳『ん。』
ジャルジャル【ピンポンパンゲーム】,37,後藤『フンフン。』
ジャルジャル【ピンポンパンゲーム】,38,福徳『♪ピンポンパンポン。』（リアルフリ）
ジャルジャル【ピンポンパンゲーム】,39,後藤『１個多いな。』（リアル）
ジャルジャル【ピンポンパンゲーム】,40,福徳『多ないやん。』
ジャルジャル【ピンポンパンゲーム】,41,後藤『あぁあぁあぁあぁ。』
ジャルジャル【ピンポンパンゲーム】,42,福徳『ちゃんと聞いてやって。』
ジャルジャル【ピンポンパンゲーム】,43,後藤『当てずっぽうで言ってた。』
ジャルジャル【ピンポンパンゲーム】,44,福徳『耳で聞いて。』
ジャルジャル【ピンポンパンゲーム】,45,後藤『違うの答えたな。』
ジャルジャル【ピンポンパンゲーム】,46,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,47,後藤『１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,48,福徳『♪ピンポンパン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,49,後藤『、、１個少ないな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,50,福徳『お～おぅおぅ。』
ジャルジャル【ピンポンパンゲーム】,51,後藤『おぅおぅ。』
ジャルジャル【ピンポンパンゲーム】,52,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,53,後藤『１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,54,福徳『♪ピンポンパン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,55,後藤『１個少ないな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,56,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,57,後藤『１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,58,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,59,後藤『２個少ないな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,60,福徳『あ～っ、もうええねん！』（キレボケ）
ジャルジャル【ピンポンパンゲーム】,61,後藤『えぇっ！？』
ジャルジャル【ピンポンパンゲーム】,62,福徳『数指摘するのはもうえぇねん。』
ジャルジャル【ピンポンパンゲーム】,63,後藤『そうなん？』
ジャルジャル【ピンポンパンゲーム】,64,福徳『「誰か来ましたよー」、これでえぇねん。』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,65,後藤『インターホンかいな。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,66,福徳『そーう！』
ジャルジャル【ピンポンパンゲーム】,67,後藤『「♪ピンポーン」はインターホンね。』
ジャルジャル【ピンポンパンゲーム】,68,福徳『その代わり俺が「♪ポンピーン」って言うたら、』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,69,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,70,福徳『「来ましたよー誰かー」になるねんで。』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,71,後藤『ムズッ！』
ジャルジャル【ピンポンパンゲーム】,72,福徳『おう。』
ジャルジャル【ピンポンパンゲーム】,73,後藤『言葉逆なんの？』
ジャルジャル【ピンポンパンゲーム】,74,福徳『覚えとけよ。』
ジャルジャル【ピンポンパンゲーム】,75,後藤『むっちゃムズイやん、コレ。』
ジャルジャル【ピンポンパンゲーム】,76,
ジャルジャル【ピンポンパンゲーム】,77,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,78,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,79,福徳『♪ピンポンパン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,80,後藤『１個少ないな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,81,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,82,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,83,福徳『♪ピンポンパンポンピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,84,後藤『１個多いな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,85,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,86,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,87,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,88,後藤『、、、背…筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,89,福徳『そーうッ！オーイッ！合ってんでぇ！』
ジャルジャル【ピンポンパンゲーム】,90,後藤『合ってた合ってた！』
ジャルジャル【ピンポンパンゲーム】,91,福徳『ピーン！や！！！（※背筋を伸ばす）合ってんねん！合ってんねん！』
ジャルジャル【ピンポンパンゲーム】,92,後藤『盛り上がってきた。』
ジャルジャル【ピンポンパンゲーム】,93,福徳『そやろ～。』
ジャルジャル【ピンポンパンゲーム】,94,後藤『おぅおぅおぅ、わかったわかった。』
ジャルジャル【ピンポンパンゲーム】,95,福徳『それから「ピーン」が５回連続きたら５回目で、』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,96,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,97,福徳『「いや背筋伸び切ってるやん！」って言うねんで。』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,98,後藤『難しな～。』
ジャルジャル【ピンポンパンゲーム】,99,福徳『お～。』
ジャルジャル【ピンポンパンゲーム】,100,後藤『覚えなあかんルール多いな！』
ジャルジャル【ピンポンパンゲーム】,101,福徳『そうや～。』
ジャルジャル【ピンポンパンゲーム】,102,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,103,
ジャルジャル【ピンポンパンゲーム】,104,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,105,後藤『背筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,106,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,107,後藤『背筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,108,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,109,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,110,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,111,後藤『ん、背筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,112,福徳『♪ピンポンパン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,113,後藤『１個少ないな！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,114,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,115,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,116,福徳『♪ピンポンパンラ～イス！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,117,後藤『…ライスお願いしまーす！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,118,福徳『お、惜しいッ！！！』
ジャルジャル【ピンポンパンゲーム】,119,後藤『な、な、何コレ？何コレ？』
ジャルジャル【ピンポンパンゲーム】,120,福徳『「ピンポンパンライス」って言われたら、』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,121,後藤『ん。』
ジャルジャル【ピンポンパンゲーム】,122,福徳『「いやファミレス行ってピンポン押して店員さん呼んでハンバーグ定食頼んでパンｏｒライスって聞かれてるやーん！」、こう。』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,123,後藤『言えるかい！そんなもん。そんな長いの一発で言えるか、俺。』
ジャルジャル【ピンポンパンゲーム】,124,福徳『イケるよ！』
ジャルジャル【ピンポンパンゲーム】,125,後藤『ムズイな！』
ジャルジャル【ピンポンパンゲーム】,126,福徳『♪ピンポンパンラ～イス！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,127,後藤『いやファミレス行ってピンポンって店員さん呼んでハンバーグ定食頼んだらパンｏｒライスって聞かれてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,128,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,129,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,130,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,131,後藤『う〜背筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,132,福徳『♪ピンポンパンラ～イス！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,133,後藤『いやファミレス行ってピンポンって店員さん呼んでハンバーグ定食頼んだらパンｏｒライスって聞かれてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,134,福徳『♪ピンポンパンラ～イス！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,135,後藤『めんどくさいコレ、ファミレス行ってピンポンって店員さん呼んで、ハンバーグ定食頼んだらパンｏｒライスって聞かれてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,136,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,137,後藤『背筋伸びてるやん。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,138,福徳『♪ピーンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,139,後藤『誰か来ましたよー。』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,140,福徳『♪ピーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,141,後藤『背筋伸びてるやん！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,142,福徳『いや１個多いな！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,143,後藤『、、、何…！？』
ジャルジャル【ピンポンパンゲーム】,144,福徳『逆バージョン！！！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,145,後藤『逆にもなんの！？』
ジャルジャル【ピンポンパンゲーム】,146,福徳『そーう！』
ジャルジャル【ピンポンパンゲーム】,147,後藤『アドレナリン出るぅ、これぇ。』
ジャルジャル【ピンポンパンゲーム】,148,
ジャルジャル【ピンポンパンゲーム】,149,福徳『やろ～！１個少ないな！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,150,後藤『♪ピンポンパン！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,151,福徳『誰か来ましたよー。』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,152,後藤『♪ピンポーン』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,153,福徳『いや背筋伸びてるやん！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,154,後藤『♪ピーン！』（言葉遊び）
ジャルジャル【ピンポンパンゲーム】,155,福徳『♪ピンポーン！』（言葉遊びフリ）
ジャルジャル【ピンポンパンゲーム】,156,後藤『う…誰か来ましたよー。』（言葉遊び）
