title,pos,name,turn,speech
サンドウィッチマン「葬儀社」,r,富澤,203,確かに
サンドウィッチマン「葬儀社」,l,伊達,204,貯まんねえと思うけどなー
サンドウィッチマン「葬儀社」,r,富澤,205,じゃあ15ポイントで
サンドウィッチマン「葬儀社」,l,伊達,206,貯まるわけねえだろうって！なあ
サンドウィッチマン「葬儀社」,r,富澤,207,はい
サンドウィッチマン「葬儀社」,l,伊達,208,15人死んでんだぞお前、周り！
サンドウィッチマン「葬儀社」,r,富澤,209,こちらですと、葬儀1回無料プラス坊主が10人来ます
サンドウィッチマン「葬儀社」,l,伊達,210,気持ち悪いよ！気持ち悪いわ。え、何？その派手な集団が10人やって来るの
サンドウィッチマン「葬儀社」,r,富澤,211,はい
サンドウィッチマン「葬儀社」,l,伊達,212,やだな、なんかそれ
サンドウィッチマン「葬儀社」,r,富澤,213,いやあ、でも、坊主の10人がお経のザビをハモるとこなんかこれ圧巻ですよ！
サンドウィッチマン「葬儀社」,l,伊達,214,なんでお経をハモるんだよ！お経のサビってどこなんだよ大体
サンドウィッチマン「葬儀社」,r,富澤,215,南無妙（低音）南無妙（高音）
サンドウィッチマン「葬儀社」,l,伊達,216,出だしじゃねえか。出だしからハモってんの
サンドウィッチマン「葬儀社」,r,富澤,217,はい
サンドウィッチマン「葬儀社」,l,伊達,218,やだなそれ！気持ち悪いな！
サンドウィッチマン「葬儀社」,r,富澤,219,じゃあ20ポイント！
サンドウィッチマン「葬儀社」,l,伊達,220,いい加減にしろよ！1年間で身内20人死んでんだよね！？祟りだよ！！もしくは俺が殺してるよそれ！関わりたくねえだろうが！
サンドウィッチマン「葬儀社」,r,富澤,221,関わりたくはないです
サンドウィッチマン「葬儀社」,l,伊達,222,なあ！おかしいだろそのポイント！
サンドウィッチマン「葬儀社」,r,富澤,223,じゃあ、もし20ポイント集めたら
サンドウィッチマン「葬儀社」,l,伊達,224,ああ
サンドウィッチマン「葬儀社」,r,富澤,225,葬儀2回無料！
サンドウィッチマン「葬儀社」,l,伊達,226,ほんで？
サンドウィッチマン「葬儀社」,r,富澤,227,プラス
サンドウィッチマン「葬儀社」,l,伊達,228,おお
サンドウィッチマン「葬儀社」,r,富澤,229,坊主が屏風に上手に坊主の絵を描きます！
サンドウィッチマン「葬儀社」,l,伊達,230,頼まねえぜ！！
サンドウィッチマン「ガソリンスタンド」,r,富澤,0,いらっしゃいませー！オーライ！オーライ！オーライ！オーイ！オーイ！オーイ！アブナーイ！アブナーイ！
サンドウィッチマン「ガソリンスタンド」,l,伊達,1,危ねえっつてんだろお前。最初オーライってっつてたけど危ないっつってただろ。なあ
サンドウィッチマン「ガソリンスタンド」,r,富澤,2,いらっしゃいませー……
サンドウィッチマン「ガソリンスタンド」,l,伊達,3,何でテンション下がったんだよ。飛ばすんじゃねえよ最初からお前
サンドウィッチマン「ガソリンスタンド」,l,伊達,4,レギュラー満タンで
サンドウィッチマン「ガソリンスタンド」,r,富澤,5,デブなら何だって？
サンドウィッチマン「ガソリンスタンド」,l,伊達,6,言ってねえよ。間違いすぎだろ。何だそれ「デブなら何だ」って。レギュラー満タンで
サンドウィッチマン「ガソリンスタンド」,r,富澤,7,レギュラー満タン
サンドウィッチマン「ガソリンスタンド」,l,伊達,8,ああ
サンドウィッチマン「ガソリンスタンド」,r,富澤,9,お持ち帰りですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,10,当たりめぇだろうが。何でこちらで召し上がるんだよ。持ち帰るから入れてくれよ
サンドウィッチマン「ガソリンスタンド」,r,富澤,11,ご一緒にハイオクはいかがですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,12,ポテトみたいに言うなよお前
サンドウィッチマン「ガソリンスタンド」,l,伊達,13,レギュラーでいいんだよ、レギュラーで
サンドウィッチマン「ガソリンスタンド」,r,富澤,14,レギュラーで。はい、給油口の方お願いしまーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,15,はいよ（ガチャ）
サンドウィッチマン「ガソリンスタンド」,r,富澤,16,お客さん（笑）
サンドウィッチマン「ガソリンスタンド」,l,伊達,17,え、なになになに？
サンドウィッチマン「ガソリンスタンド」,r,富澤,18,トランク開いちゃいました
サンドウィッチマン「ガソリンスタンド」,l,伊達,19,あ！ごめん、ごめん！新車だからよく分かんなくて
サンドウィッチマン「ガソリンスタンド」,r,富澤,20,レギュラー満タン入りまーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,21,入れんなよオイ！何やってんだお前！？
サンドウィッチマン「ガソリンスタンド」,r,富澤,22,入れないんですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,23,何でお前トランクにガソリン積むんだ？特攻隊か俺は
サンドウィッチマン「ガソリンスタンド」,r,富澤,24,あー、じゃあ片道のガソリンだけ積んどきますね
サンドウィッチマン「ガソリンスタンド」,l,伊達,25,特攻隊じゃねえか完全に。なあ、ちょっと待って。今、開けるから。こっちかな（ガチャ）
サンドウィッチマン「ガソリンスタンド」,r,富澤,26,あ、レギュラー満タン入りまーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,27,オッケーね、うん。良かった良かった
サンドウィッチマン「ガソリンスタンド」,r,富澤,28,灰皿とかございますか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,29,ああ、灰皿ね。はい、取り出したよ
サンドウィッチマン「ガソリンスタンド」,r,富澤,30,はい、吸殻満タン入りまーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,31,なんでだって！捨ててくれよこれは！何満タンに入れてんだよお前！
サンドウィッチマン「ガソリンスタンド」,r,富澤,32,（灰皿ごと捨てる）
サンドウィッチマン「ガソリンスタンド」,l,伊達,33,返せ、返せ、灰皿は！無茶苦茶だなお前、何してんだよ…
サンドウィッチマン「ガソリンスタンド」,l,伊達,34,あのさ
サンドウィッチマン「ガソリンスタンド」,r,富澤,35,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,36,ちょっと中から窓拭きたいからタオル貸してくんない？
サンドウィッチマン「ガソリンスタンド」,r,富澤,37,ああ、はい（タオルを渡す）じゃあ、こちらをお使いください
サンドウィッチマン「ガソリンスタンド」,l,伊達,38,あ、サンキューね。あの、タバコのやについちゃって
サンドウィッチマン「ガソリンスタンド」,r,富澤,39,ああ、タバコですか
サンドウィッチマン「ガソリンスタンド」,l,伊達,40,新車だから、気使うんだ。うん
サンドウィッチマン「ガソリンスタンド」,l,伊達,41,鏡かお前！？なあ、なんで同じ動きしてんだ気持ち悪いな！なんだこいつ
サンドウィッチマン「ガソリンスタンド」,r,富澤,42,あ、お客さん
サンドウィッチマン「ガソリンスタンド」,l,伊達,43,はい
サンドウィッチマン「ガソリンスタンド」,r,富澤,44,エンジンルームの点検いかがですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,45,エンジンルーム？
サンドウィッチマン「ガソリンスタンド」,r,富澤,46,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,47,まあ新車だけど、オイルだけ見てもらおうかな
サンドウィッチマン「ガソリンスタンド」,r,富澤,48,はい、分かりましたー。失礼します。ガチャっと…ずるずるずる（オイルをすする）
サンドウィッチマン「ガソリンスタンド」,l,伊達,49,何やってんだよ！？おいおいおいおい！何やってんだよ！？
サンドウィッチマン「ガソリンスタンド」,r,富澤,50,はい、オッケー！
サンドウィッチマン「ガソリンスタンド」,l,伊達,51,オッケーじゃねえよお前！大丈夫かお前！？ずるるーってお前！お前の体的によ！大丈夫か！？
サンドウィッチマン「ガソリンスタンド」,r,富澤,52,お客さん、洗車の方いかがですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,53,洗車いいよ。ピカピカだろ
サンドウィッチマン「ガソリンスタンド」,r,富澤,54,あ、じゃあ、戦車乗ったことありますか
サンドウィッチマン「ガソリンスタンド」,l,伊達,55,乗ったことねえよ。なんの話なんだよさっきからよ！特攻隊とか戦車とかよ。なあ、話を聞けよ！
サンドウィッチマン「ガソリンスタンド」,r,富澤,56,レギュラー満タン入りましたー！
サンドウィッチマン「ガソリンスタンド」,l,伊達,57,洗車と戦車かけたんだろ。全然面白くない、あいつ。馬鹿じゃないのかな
サンドウィッチマン「ガソリンスタンド」,r,富澤,58,5000円ちょうどになりまーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,59,なんで話聞かねえんだお前。5000円？
サンドウィッチマン「ガソリンスタンド」,r,富澤,60,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,61,はいよ…じゃあちょうど5000円な
サンドウィッチマン「ガソリンスタンド」,r,富澤,62,はい、2000円のお返しです
サンドウィッチマン「ガソリンスタンド」,l,伊達,63,3000円じゃねえか、じゃあ！なんで2000円多く取ったんだお前
サンドウィッチマン「ガソリンスタンド」,l,伊達,64,なあおい、なあ、兄ちゃんさ
サンドウィッチマン「ガソリンスタンド」,r,富澤,65,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,66,俺、今から警察署行かなくちゃいけないんだよ。だから、道教えてくんねえかな？
サンドウィッチマン「ガソリンスタンド」,r,富澤,67,自首ですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,68,自首じゃねえよ。落としもの拾ったから、それを届けに行くんだよ
サンドウィッチマン「ガソリンスタンド」,r,富澤,69,あ、じゃあ地図今取ってきます
サンドウィッチマン「ガソリンスタンド」,l,伊達,70,ああ。ダメだなあいつ本当に
サンドウィッチマン「ガソリンスタンド」,r,富澤,71,ジャパンが…（地球儀を持ってくる）
サンドウィッチマン「ガソリンスタンド」,l,伊達,72,なんで地球儀なんだよ！ジャパンがじゃねえよお前！そんで小せえなおい！日本こんな小せえじゃねえじゃねえか！いいよもう…カーナビで調べるから
サンドウィッチマン「ガソリンスタンド」,r,富澤,73,カーナビ持ってたのかお前！（伊達の額を叩く）
サンドウィッチマン「ガソリンスタンド」,l,伊達,74,痛ってぇな！何やってんだお前！
サンドウィッチマン「ガソリンスタンド」,r,富澤,75,すみません
サンドウィッチマン「ガソリンスタンド」,l,伊達,76,なあ！車ん中で立ってんだぞ俺！
サンドウィッチマン「ガソリンスタンド」,r,富澤,77,すみません
サンドウィッチマン「ガソリンスタンド」,l,伊達,78,状況分かってんのかお前！
サンドウィッチマン「ガソリンスタンド」,r,富澤,79,すみません
サンドウィッチマン「ガソリンスタンド」,l,伊達,80,いい加減にしろよお前！
サンドウィッチマン「ガソリンスタンド」,r,富澤,81,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,82,帰るからな俺は！
サンドウィッチマン「ガソリンスタンド」,r,富澤,83,あ！ちょっとお待ちください！
サンドウィッチマン「ガソリンスタンド」,l,伊達,84,なんだよ
サンドウィッチマン「ガソリンスタンド」,r,富澤,85,今、キャンペーンやってまして
サンドウィッチマン「ガソリンスタンド」,l,伊達,86,キャンペーン？
サンドウィッチマン「ガソリンスタンド」,r,富澤,87,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,88,ほお
サンドウィッチマン「ガソリンスタンド」,r,富澤,89,スピードくじ引いてもらいたいんですよ
サンドウィッチマン「ガソリンスタンド」,l,伊達,90,スピードくじ？なんか当たるのかよ？
サンドウィッチマン「ガソリンスタンド」,r,富澤,91,1等はタイヤ3本！
サンドウィッチマン「ガソリンスタンド」,l,伊達,92,なんで3本なんだよ。4本にしとけ、4本に！1等だろお前。俺ビゼット乗ってねえぞ、おい
サンドウィッチマン「ガソリンスタンド」,r,富澤,93,じゃあ、いきますね
サンドウィッチマン「ガソリンスタンド」,l,伊達,94,はいはいはい
サンドウィッチマン「ガソリンスタンド」,r,富澤,95,（クジの箱を出してすぐ引っ込める）あ、残念でしたー
サンドウィッチマン「ガソリンスタンド」,l,伊達,96,馬鹿じゃないの？馬鹿じゃないの？？引いてないよ俺
サンドウィッチマン「ガソリンスタンド」,r,富澤,97,スピードクジです（笑）
サンドウィッチマン「ガソリンスタンド」,l,伊達,98,この（クジの箱を左右に動かす）スピードなのこれ！ねえ！
サンドウィッチマン「ガソリンスタンド」,r,富澤,99,このスピードです（クジの箱を上下に動かす）
サンドウィッチマン「ガソリンスタンド」,l,伊達,100,その動きやってねえだろうが。引かしてくれよ！
サンドウィッチマン「ガソリンスタンド」,r,富澤,101,あ、そうですね
サンドウィッチマン「ガソリンスタンド」,l,伊達,102,何やってんだよさっきから
サンドウィッチマン「ガソリンスタンド」,r,富澤,103,すみません
サンドウィッチマン「ガソリンスタンド」,l,伊達,104,はい（クジを引いて渡す）
サンドウィッチマン「ガソリンスタンド」,r,富澤,105,はい
サンドウィッチマン「ガソリンスタンド」,l,伊達,106,俺くじ運強いからね
サンドウィッチマン「ガソリンスタンド」,r,富澤,107,あ！本当ですか？
サンドウィッチマン「ガソリンスタンド」,l,伊達,108,当たりめぇだろ男だぞ
サンドウィッチマン「ガソリンスタンド」,r,富澤,109,お！おめでとうございます！2等になります！
サンドウィッチマン「ガソリンスタンド」,l,伊達,110,2等！？やった、2等何貰えるの？
サンドウィッチマン「ガソリンスタンド」,r,富澤,111,2等の地球儀でーす
サンドウィッチマン「ガソリンスタンド」,l,伊達,112,地球儀はいらねえよ！
サンドウィッチマン「外国人アルバイト」,l,伊達,0,あのー、なんだかんだ言ってね
サンドウィッチマン「外国人アルバイト」,r,富澤,1,うん
サンドウィッチマン「外国人アルバイト」,l,伊達,2,外国人が多いですよ
サンドウィッチマン「外国人アルバイト」,r,富澤,3,うん？
サンドウィッチマン「外国人アルバイト」,l,伊達,4,なんだかんだ言って
サンドウィッチマン「外国人アルバイト」,r,富澤,5,（笑）
サンドウィッチマン「外国人アルバイト」,l,伊達,6,何だかんだ言うけど
サンドウィッチマン「外国人アルバイト」,r,富澤,7,あー、日本にはね
サンドウィッチマン「外国人アルバイト」,l,伊達,8,そうそうそうそう！いっぱいいるでしょ？
サンドウィッチマン「外国人アルバイト」,r,富澤,9,うん
サンドウィッチマン「外国人アルバイト」,l,伊達,10,で、いっぱいいるってことは働いているわけですよ
サンドウィッチマン「外国人アルバイト」,r,富澤,11,アルバイトとかしてるね
サンドウィッチマン「外国人アルバイト」,l,伊達,12,そうそうそう。でも最初、日本語ままならないから
サンドウィッチマン「外国人アルバイト」,r,富澤,13,うん
サンドウィッチマン「外国人アルバイト」,l,伊達,14,教えるのが大変だよね
サンドウィッチマン「外国人アルバイト」,r,富澤,15,これ大変ですね
サンドウィッチマン「外国人アルバイト」,l,伊達,16,うん
サンドウィッチマン「外国人アルバイト」,l,伊達,17,えー、今日からここでバイトする留学生の？
サンドウィッチマン「外国人アルバイト」,r,富澤,18,オーイェースハーイ！
サンドウィッチマン「外国人アルバイト」,l,伊達,19,店長から聞いてるから。俺、伊達っていうからよろしくね
サンドウィッチマン「外国人アルバイト」,r,富澤,20,オー！ワタシノナマエハ、マイク・デイビスデス！
サンドウィッチマン「外国人アルバイト」,l,伊達,21,おお、おお
サンドウィッチマン「外国人アルバイト」,r,富澤,22,コロシテクダサイ！
サンドウィッチマン「外国人アルバイト」,l,伊達,23,どうしたどうしたどうしたどうした！？どうしたお前！？
サンドウィッチマン「外国人アルバイト」,r,富澤,24,ヨロシクオネガイシマス！
サンドウィッチマン「外国人アルバイト」,l,伊達,25,間違えたんだろ
サンドウィッチマン「外国人アルバイト」,r,富澤,26,マチガエマシタ
サンドウィッチマン「外国人アルバイト」,l,伊達,27,「よろしく」と「殺して」間違ったの？
サンドウィッチマン「外国人アルバイト」,r,富澤,28,マチガエマシタ
サンドウィッチマン「外国人アルバイト」,l,伊達,29,危ねえなお前
サンドウィッチマン「外国人アルバイト」,r,富澤,30,ワタシハマダ、ニホンゴ、パーフェクトジャナイノデ
サンドウィッチマン「外国人アルバイト」,l,伊達,31,うん、分かるよ
サンドウィッチマン「外国人アルバイト」,r,富澤,32,コロシテクダサイ
サンドウィッチマン「外国人アルバイト」,l,伊達,33,いや、だからさ？
サンドウィッチマン「外国人アルバイト」,r,富澤,34,ノー！ノー！ハブ・ア・キットカット！
サンドウィッチマン「外国人アルバイト」,l,伊達,35,キットカット関係ねえだろ。危ないな！お前、それいっぱい殺されちゃうから！気を付けないと
サンドウィッチマン「外国人アルバイト」,r,富澤,36,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,37,な？
サンドウィッチマン「外国人アルバイト」,l,伊達,38,え、何？前はどこかでバイトはしてたの？
サンドウィッチマン「外国人アルバイト」,r,富澤,39,ヤッテマシタ！
サンドウィッチマン「外国人アルバイト」,l,伊達,40,おお、何してたの？
サンドウィッチマン「外国人アルバイト」,r,富澤,41,マヤクノミツユヤッテマシタ
サンドウィッチマン「外国人アルバイト」,l,伊達,42,麻薬の密輸？
サンドウィッチマン「外国人アルバイト」,r,富澤,43,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,44,そんなバイトあんの
サンドウィッチマン「外国人アルバイト」,r,富澤,45,オォ
サンドウィッチマン「外国人アルバイト」,l,伊達,46,ああ、ほんと
サンドウィッチマン「外国人アルバイト」,r,富澤,47,オォ
サンドウィッチマン「外国人アルバイト」,l,伊達,48,まあ、麻薬の密輸やったら分かるかなー。やること一緒かなー。うちあの、ファミリーレストランだから！
サンドウィッチマン「外国人アルバイト」,r,富澤,49,イェス
サンドウィッチマン「外国人アルバイト」,l,伊達,50,ね！基本的には、あの、お客さんに対する挨拶
サンドウィッチマン「外国人アルバイト」,r,富澤,51,ワイセツ？
サンドウィッチマン「外国人アルバイト」,l,伊達,52,猥褻はダメだな！一番やっちゃいけない！挨拶！
サンドウィッチマン「外国人アルバイト」,r,富澤,53,アイサツ
サンドウィッチマン「外国人アルバイト」,l,伊達,54,そう。これが基本だから！
サンドウィッチマン「外国人アルバイト」,r,富澤,55,オーケー
サンドウィッチマン「外国人アルバイト」,l,伊達,56,ちょっと練習してみようか
サンドウィッチマン「外国人アルバイト」,r,富澤,57,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,58,向こうからお客さん入ってきます。いらっしゃいませ！…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,59,ワッショイマセ！
サンドウィッチマン「外国人アルバイト」,l,伊達,60,違うな。祭りみたいになってる
サンドウィッチマン「外国人アルバイト」,r,富澤,61,マチガエ？
サンドウィッチマン「外国人アルバイト」,l,伊達,62,間違ってるからちゃんと聞いて。いらっしゃいませ！…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,63,イーラシャイマセ
サンドウィッチマン「外国人アルバイト」,l,伊達,64,そうそうそうそう。いらっしゃいませ！
サンドウィッチマン「外国人アルバイト」,r,富澤,65,イラッシャイマセ！
サンドウィッチマン「外国人アルバイト」,l,伊達,66,あ、いいねいいね！
サンドウィッチマン「外国人アルバイト」,r,富澤,67,オーケー？
サンドウィッチマン「外国人アルバイト」,l,伊達,68,オーケー、オーケー
サンドウィッチマン「外国人アルバイト」,r,富澤,69,サンキュー
サンドウィッチマン「外国人アルバイト」,l,伊達,70,次に、人数を確認
サンドウィッチマン「外国人アルバイト」,r,富澤,71,ニンジュツ？
サンドウィッチマン「外国人アルバイト」,l,伊達,72,忍術は確認しない。こういうやつ（忍者のポーズ）がこうやって入ってきたら聞いて（忍者のポーズ）こうやって来たら。入ってきたら聞いて
サンドウィッチマン「外国人アルバイト」,r,富澤,73,（真顔）
サンドウィッチマン「外国人アルバイト」,l,伊達,74,その場合は俺のこと呼んで
サンドウィッチマン「外国人アルバイト」,r,富澤,75,ヨベバイイ？
サンドウィッチマン「外国人アルバイト」,l,伊達,76,確認するから
サンドウィッチマン「外国人アルバイト」,r,富澤,77,オォ
サンドウィッチマン「外国人アルバイト」,l,伊達,78,何名様でお越しですか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,79,ナンメイサマノミコシデスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,80,違うな。やっぱり祭りみたいになってる
サンドウィッチマン「外国人アルバイト」,r,富澤,81,マチガッテル？
サンドウィッチマン「外国人アルバイト」,l,伊達,82,間違ってるからちゃんと聞いて。何名様でお越しですか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,83,ナンベイフウノマツリデスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,84,祭りって言っちゃってる。祭りって言っちゃってるから
サンドウィッチマン「外国人アルバイト」,r,富澤,85,マツリ？
サンドウィッチマン「外国人アルバイト」,l,伊達,86,祭りって言っちゃってるよ
サンドウィッチマン「外国人アルバイト」,r,富澤,87,カーツオーマツリ
サンドウィッチマン「外国人アルバイト」,l,伊達,88,それ祭りだよ。祭りって言っちゃってるから
サンドウィッチマン「外国人アルバイト」,r,富澤,89,イッチャッチャッテルノ？
サンドウィッチマン「外国人アルバイト」,l,伊達,90,ちゃっちゃちゃっちゃうるせえな。ちゃんと聞いといてくれ。何名様でお越しですか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,91,ナンベンイッタラワカルンデスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,92,お前だよそれ！ふざけてるのか？
サンドウィッチマン「外国人アルバイト」,r,富澤,93,ナ、ナンメイサマデ
サンドウィッチマン「外国人アルバイト」,l,伊達,94,何名様で
サンドウィッチマン「外国人アルバイト」,r,富澤,95,ナンメイサマデオコシデスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,96,ああ、そうそうそう
サンドウィッチマン「外国人アルバイト」,r,富澤,97,ナンメイサマデオコシデスカ
サンドウィッチマン「外国人アルバイト」,l,伊達,98,ああ！いいね、いいね！
サンドウィッチマン「外国人アルバイト」,r,富澤,99,オーケー？
サンドウィッチマン「外国人アルバイト」,l,伊達,100,オーケー、オーケー！
サンドウィッチマン「外国人アルバイト」,r,富澤,101,サンキュー・キル・ユー！
サンドウィッチマン「外国人アルバイト」,l,伊達,102,そしたらね、えー、次、タバコ吸うか吸わないか
サンドウィッチマン「外国人アルバイト」,r,富澤,103,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,104,それ確認するから
サンドウィッチマン「外国人アルバイト」,r,富澤,105,オーケー
サンドウィッチマン「外国人アルバイト」,l,伊達,106,とりあえず、席は分かるよね？
サンドウィッチマン「外国人アルバイト」,r,富澤,107,オーケー
サンドウィッチマン「外国人アルバイト」,l,伊達,108,タバコの方、お吸いになられますか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,109,タマゴ
サンドウィッチマン「外国人アルバイト」,l,伊達,110,タマゴじゃない
サンドウィッチマン「外国人アルバイト」,r,富澤,111,タラコ
サンドウィッチマン「外国人アルバイト」,l,伊達,112,タラコじゃない
サンドウィッチマン「外国人アルバイト」,r,富澤,113,タバスコノリョウ
サンドウィッチマン「外国人アルバイト」,l,伊達,114,どんな分け方だよ。タバスコの量で席別れるかお前？タバコ！
サンドウィッチマン「外国人アルバイト」,r,富澤,115,タバコ？
サンドウィッチマン「外国人アルバイト」,l,伊達,116,そう！タバコの方、お吸いになられますか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,117,タナカハオスギニナダレシキブレマスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,118,難しいわ！何だブレますか？って。お客さんなんて言うんだよ
サンドウィッチマン「外国人アルバイト」,r,富澤,119,トゥー（指を二本立てる）ブレマス？
サンドウィッチマン「外国人アルバイト」,l,伊達,120,言わねえんだよ。そんなおもしろい客来ねえんだよ。ちゃんと聞いとけお前！タバコの方、お吸いになられますか？…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,121,タバコノホウ、オスイニナラレマスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,122,そうそうそう
サンドウィッチマン「外国人アルバイト」,r,富澤,123,タバコノホウオスイニナラレマスカ？
サンドウィッチマン「外国人アルバイト」,l,伊達,124,あ、いいね
サンドウィッチマン「外国人アルバイト」,r,富澤,125,オーケー？
サンドウィッチマン「外国人アルバイト」,l,伊達,126,オーケー
サンドウィッチマン「外国人アルバイト」,r,富澤,127,サンキュー・キル・ユー！
サンドウィッチマン「外国人アルバイト」,l,伊達,128,じゃここでやっと席に…ごめん！殺すって言ってる？
サンドウィッチマン「外国人アルバイト」,r,富澤,129,（不服そうにガムを噛む）
サンドウィッチマン「外国人アルバイト」,l,伊達,130,サンキュー・キル・ユー！っつってる？
サンドウィッチマン「外国人アルバイト」,r,富澤,131,（不服そうにガムを噛む）
サンドウィッチマン「外国人アルバイト」,l,伊達,132,ありがとう。あなたを殺すっつってる？
サンドウィッチマン「外国人アルバイト」,r,富澤,133,（不服そうにガムを噛む）
サンドウィッチマン「外国人アルバイト」,l,伊達,134,いつからガム噛んでたんだよ？…すげえ無視してんな。まあ、いいや…ここでやっと席に案内する
サンドウィッチマン「外国人アルバイト」,r,富澤,135,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,136,これちょっと難しい。それでは、お席の方ご案内いたします！…はい
サンドウィッチマン「外国人アルバイト」,r,富澤,137,それでは、お席の方ご案内いたします！
サンドウィッチマン「外国人アルバイト」,l,伊達,138,できたのかお前。上手だな？オイ
サンドウィッチマン「外国人アルバイト」,r,富澤,139,マチガッテル？
サンドウィッチマン「外国人アルバイト」,l,伊達,140,間違ってねぇよ
サンドウィッチマン「外国人アルバイト」,r,富澤,141,オーケー？
サンドウィッチマン「外国人アルバイト」,l,伊達,142,お前の方が上手いわ
サンドウィッチマン「外国人アルバイト」,l,伊達,143,こんな感じ
サンドウィッチマン「外国人アルバイト」,r,富澤,144,イェア
サンドウィッチマン「外国人アルバイト」,l,伊達,145,大丈夫？
サンドウィッチマン「外国人アルバイト」,r,富澤,146,ダイジョウブ
サンドウィッチマン「外国人アルバイト」,l,伊達,147,じゃあ、ちょっと二人で実践してみようか
サンドウィッチマン「外国人アルバイト」,r,富澤,148,ソレジャアワタシオキャクヤリマス
サンドウィッチマン「外国人アルバイト」,l,伊達,149,じゃあ、俺が店員やるから…って、オイ！何でだよ？お前の練習だろこれ？
サンドウィッチマン「外国人アルバイト」,r,富澤,150,オマエノ？（自分を指差す）
サンドウィッチマン「外国人アルバイト」,l,伊達,151,お前が店員。俺がお客だろ？
サンドウィッチマン「外国人アルバイト」,r,富澤,152,オマエガテンイン？（自分を指差す）
サンドウィッチマン「外国人アルバイト」,l,伊達,153,おお
サンドウィッチマン「外国人アルバイト」,r,富澤,154,オマエガ（伊達を指差す）
サンドウィッチマン「外国人アルバイト」,l,伊達,155,お前がって誰に言ってんだよ！お前が店員
サンドウィッチマン「外国人アルバイト」,r,富澤,156,オマエガテンイン（自分を指差す）
サンドウィッチマン「外国人アルバイト」,l,伊達,157,俺が客
サンドウィッチマン「外国人アルバイト」,r,富澤,158,オレガキャク（伊達を指差す）…オマエガテンイン（自分を指差す）？オレガキャク（伊達を指差す）？
サンドウィッチマン「外国人アルバイト」,l,伊達,159,ああ、俺とお前が分かんないのね
サンドウィッチマン「外国人アルバイト」,r,富澤,160,オーケー
サンドウィッチマン「外国人アルバイト」,l,伊達,161,オーケー、オーケー
サンドウィッチマン「外国人アルバイト」,l,伊達,162,まあいいや、俺入ってくるから（自動ドアが開く）ウゥン
サンドウィッチマン「外国人アルバイト」,r,富澤,163,ウゥン
サンドウィッチマン「外国人アルバイト」,l,伊達,164,どこなんだよ？（自分の後ろに）自動ドア（富澤の後ろに）自動ドア、なんだこの隙間お前。ええ？
サンドウィッチマン「外国人アルバイト」,r,富澤,165,ドウシタライイノ？
サンドウィッチマン「外国人アルバイト」,l,伊達,166,出てくんなよお前！
サンドウィッチマン「外国人アルバイト」,r,富澤,167,マッテル？
サンドウィッチマン「外国人アルバイト」,l,伊達,168,ダメだよ出てきたら！お前居ればいいんだよずっと！
サンドウィッチマン「外国人アルバイト」,r,富澤,169,（頷く）
サンドウィッチマン「外国人アルバイト」,l,伊達,170,居るんだよお前みたいな奴が。いくぞ、ウゥン
サンドウィッチマン「外国人アルバイト」,r,富澤,171,ワ…イラッシャイマセ！
サンドウィッチマン「外国人アルバイト」,l,伊達,172,わっしょいって言いかけてただろ
サンドウィッチマン「外国人アルバイト」,r,富澤,173,ナンメイサマデ
